,Conference,Year,Title,Keywords,Category,Note
42,IEEE International Conference on Industrial Technology (ICIT),2018,Modeling and control of a new aerial manipulation system of a Hybrid Ground Aerial Robot,New aerial manipulation system,Robotics,
43,IEEE International Conference on Industrial Technology (ICIT),2018,Modeling and experimental validation of the influence of robot temperature on its energy consumption,Robot temperature,Robotics,
44,IEEE International Conference on Industrial Technology (ICIT),2018,Multi-objective grasshopper optimization algorithm for robot path planning in static environments,Objective grasshopper optimization algorithm,Robotics,
45,IEEE International Conference on Industrial Technology (ICIT),2018,Nonlinear PID control of electrical flexible joint robots-Theory and experimental verification,Electrical flexible joint robots,Robotics,
46,IEEE International Conference on Industrial Technology (ICIT),2018,Optimal dosing of bulk material using mass-flow estimation and DEM simulation,Bulk material using mass,Measurements,
47,IEEE International Conference on Industrial Technology (ICIT),2018,Optimal motion planning of mobile manipulators with minimum number of platform movements,Optimal motion planning,Robotics,
48,IEEE International Conference on Industrial Technology (ICIT),2018,Periodically monotonic tracking using intermittent control with multirate output feedback,Periodically monotonic tracking using intermittent control,Electronics,
49,IEEE International Conference on Industrial Technology (ICIT),2018,Plant-input-mapping discretization in state-space form,Space form,Electronics,
50,IEEE International Conference on Industrial Technology (ICIT),2018,Position control of 2-DOF resonant system based on modal-space control design,Dof resonant system based,Electronics,
51,IEEE International Conference on Industrial Technology (ICIT),2018,Power control of an electric arc furnace using intelligent techniques,Electric arc furnace using intelligent techniques,Electronics,
52,IEEE International Conference on Industrial Technology (ICIT),2018,Recurrent neural network based second order sliding mode control of redundant robot manipulators,Recurrent neural network based second order sliding mode control,AI,
53,IEEE International Conference on Industrial Technology (ICIT),2018,Robust polygon-based localization,Robust polygon,Dynamics,
54,IEEE International Conference on Industrial Technology (ICIT),2018,Synthesis of model-free control for system with time-varying communication delay,Varying communication delay,Control,
55,IEEE International Conference on Industrial Technology (ICIT),2018,The effect of prediction horizons in MPC for first order linear systems,First order linear systems,Dynamics,
56,IEEE International Conference on Industrial Technology (ICIT),2018,Tracking control and synchronization of Bhalekar-Gejji chaotic systems using active backstepping control,Gejji chaotic systems using active backstepping control,Electronics,
57,IEEE International Conference on Industrial Technology (ICIT),2018,Voting algorithm approach for autonomous vehicle safe driving,Autonomous vehicle safe driving,Vehicle dynamics,
58,IEEE International Conference on Industrial Technology (ICIT),2018,TT electrical machines and drives,Tt electrical machines,Electronics,
59,IEEE International Conference on Industrial Technology (ICIT),2018,Analytical modelling of a parametrized switched reluctance motor with adapting flux tube method,Parametrized switched reluctance motor,Modeling,
60,IEEE International Conference on Industrial Technology (ICIT),2018,Applying NIALM technology to predictive maintenance for industrial machines,Applying nialm technology,Electronics,
61,IEEE International Conference on Industrial Technology (ICIT),2018,Claw pole generator with adapted efficiency curve for small scale wind turbines,Small scale wind turbines,Dynamics,
62,IEEE International Conference on Industrial Technology (ICIT),2018,Comparative analysis of 4/2 and 6/4 poles switched reluctance motors for electric supercharger,4 poles switched reluctance motors,Numerical analysis,
63,IEEE International Conference on Industrial Technology (ICIT),2018,Current sensor fault-tolerant control scheme for induction machine in electric vehicle applications using RISE-algebraic estimation approach,Electric vehicle applications using rise,Vehicle dynamics,
64,IEEE International Conference on Industrial Technology (ICIT),2018,Detection of a two-level inverter open-circuit fault using the discrete wavelet transforms technique,Discrete wavelet transforms technique,Dynamics,
65,IEEE International Conference on Industrial Technology (ICIT),2018,Development of a robust sliding mode observer for the rotor time constant inverse of the induction motor,Rotor time constant inverse,Dynamics,
66,IEEE International Conference on Industrial Technology (ICIT),2018,Electromagnetic design of a permanent magnet Flux-Switching-Machine as a direct-driven 3 MW wind power generator,Driven 3 mw wind power generator,Electronics,
67,IEEE International Conference on Industrial Technology (ICIT),2018,Energy efficient drive system for domestic and agriculture applications: A comparative study of SPIM and SRM drives,Energy efficient drive system,Dynamics,
68,IEEE International Conference on Industrial Technology (ICIT),2018,Evaluation of an evaporative cooling solution for hybrid and electrical vehicles motors,Evaporative cooling solution,Vehicle dynamics,
69,IEEE International Conference on Industrial Technology (ICIT),2018,Experimental investigation of energy consumption of VFD and ON/OFF A/C systems in residential area in Saudi Arabia,Saudi arabia,Dynamics,
70,IEEE International Conference on Industrial Technology (ICIT),2018,Fault classification of outer-race bearing damage in low-voltage induction motor with aid of fourier analysis and SVM,Voltage induction motor,Electronics,
71,IEEE International Conference on Industrial Technology (ICIT),2018,Improvement of power quality and reliability in the distribution system of petrochemical plants using active power filters,Petrochemical plants using active power filters,Electronics,
72,IEEE International Conference on Industrial Technology (ICIT),2018,Improvised direct torque control strategies of open end winding PMSM fed with multi-level inversion,Open end winding pmsm fed,Control,
73,IEEE International Conference on Industrial Technology (ICIT),2018,Induction machine rotor and stator faults detection by applying the DTW and N-F network,Stator faults detection,AI,
74,IEEE International Conference on Industrial Technology (ICIT),2018,Interturn fault diagnosis in brushless direct current motors — A review,Brushless direct current motors —,Dynamics,
75,IEEE International Conference on Industrial Technology (ICIT),2018,"Investigation of energy saving in HVAC systems: Modeling, simulation, and measurement using fuzzy logic controller",Measurement using fuzzy logic controller,Measurements,
76,IEEE International Conference on Industrial Technology (ICIT),2018,Investigation of the influence of open-phase faults on noise and vibrations of switched reluctance machines,Switched reluctance machines,Electronics,
77,IEEE International Conference on Industrial Technology (ICIT),2018,Magnetic circuits and materials for excitation of magnetocaloric systems,Magnetocaloric systems,Dynamics,
78,IEEE International Conference on Industrial Technology (ICIT),2018,Multi voltage converter for rail interoperability,Multi voltage converter,Dynamics,
79,IEEE International Conference on Industrial Technology (ICIT),2018,Multi-barrier two-pole line-start synchronous reluctance motor with high saliency for a bore-well submersible pump,Start synchronous reluctance motor,Dynamics,
80,IEEE International Conference on Industrial Technology (ICIT),2018,Performance investigation of generalized predictive position control for a PMSM in view of reference trajectory tracking,Generalized predictive position control,Electronics,
81,IEEE International Conference on Industrial Technology (ICIT),2018,Permanent magnet generator q-axis inductance adaptation using high-frequency signal injection,Axis inductance adaptation using high,Dynamics,
82,IEEE International Conference on Industrial Technology (ICIT),2018,Position sensorless control for wound-field synchronous motor with double three-phase wound stator using extended electromotive force model,Phase wound stator using extended electromotive force model,Electronics,
83,IEEE International Conference on Industrial Technology (ICIT),2018,Predictive torque control strategy of an Open-End Winding Induction Motor Drive with less common-mode voltage,End winding induction motor drive,Control,
84,IEEE International Conference on Industrial Technology (ICIT),2018,Radial excitation force generated by permanent magnet motor using d-axis current injection,Radial excitation force generated,Dynamics,
85,IEEE International Conference on Industrial Technology (ICIT),2018,Research on direct torque control of switched reluctance motor with improved commutation strategy,Switched reluctance motor,Control,
86,IEEE International Conference on Industrial Technology (ICIT),2018,Sensorless control of switched reluctance motor for EV application using a sliding mode observer with unknown inputs,Switched reluctance motor,Control,
87,IEEE International Conference on Industrial Technology (ICIT),2018,Sensorless control of Switched Reluctance Motor with unknown load torque for EV application using Extended Kalman Filter and second order sliding mode observer,Ev application using extended kalman filter,Control,
88,IEEE International Conference on Industrial Technology (ICIT),2018,Simplified model to solve double noise problems during acceleration of induction motors,Solve double noise problems,Electronics,
89,IEEE International Conference on Industrial Technology (ICIT),2018,Sliding mode speed and load torque observer for core and copper loss minimization control of the induction motor drive,Copper loss minimization control,Control,
90,IEEE International Conference on Industrial Technology (ICIT),2018,Theoretical and experimental analysis of controllability of a novel bearingless rotary-linear reluctance motor with optimal chessboard toothing,Optimal chessboard toothing,Optimization,
91,IEEE International Conference on Industrial Technology (ICIT),2018,Toroidal winding with fictitious slots for high speed permanent magnet synchronous motors,High speed permanent magnet synchronous motors,Dynamics,
92,IEEE International Conference on Industrial Technology (ICIT),2018,Toward self-sensing of an electrostatic film motor using driving currents,Electrostatic film motor using driving currents,Electronics,
93,IEEE International Conference on Industrial Technology (ICIT),2018,TT power electronics,Tt power electronics,Electronics,
94,IEEE International Conference on Industrial Technology (ICIT),2018,A 100 kW 1.2 kV 20 kHz DC-DC converter prototype based on the Dual Active Bridge topology,2 kv 20 khz dc,Electronics,
95,IEEE International Conference on Industrial Technology (ICIT),2018,A CAN network architecture for gate drivers dedicated to wide band gap components,Wide band gap components,AI,
96,IEEE International Conference on Industrial Technology (ICIT),2018,Switched capacitor with dimming feature to feed LED tubular lamp,Feed led tubular lamp,Electronics,
97,IEEE International Conference on Industrial Technology (ICIT),2018,A fast algorithm for software implementation of state-space control of DC-DC converters,Space control,Algorithm,
98,IEEE International Conference on Industrial Technology (ICIT),2018,A new high resolution PWM dimming strategy for LED lightings,New high resolution pwm dimming strategy,Dynamics,
99,IEEE International Conference on Industrial Technology (ICIT),2018,A new inductorless DC-DC piezoelectric flyback converter,Dc piezoelectric flyback converter,Electronics,
100,IEEE International Conference on Industrial Technology (ICIT),2018,A new modular neutral point clamped converter with space vector modulation control,New modular neutral point clamped converter,Electronics,
101,IEEE International Conference on Industrial Technology (ICIT),2018,A novel diode open circuit fault detection in three phase rectifier based on k-means method,Novel diode open circuit fault detection,Dynamics,
102,IEEE International Conference on Industrial Technology (ICIT),2018,A robust neutral point potential control for single phase three level rectifier based on the multiple degree of freedom,Single phase three level rectifier based,Control,
103,IEEE International Conference on Industrial Technology (ICIT),2018,A source transfer switch for the AC power source,Source transfer switch,Electronics,
104,IEEE International Conference on Industrial Technology (ICIT),2018,A vector modulation strategy for open-end winding conversion systems,End winding conversion systems,Dynamics,
105,IEEE International Conference on Industrial Technology (ICIT),2018,An accurate electro-thermal model of SiC power mosfets for fast simulations,Sic power mosfets,Electronics,
106,IEEE International Conference on Industrial Technology (ICIT),2018,An isolated dual-input LCLC resonant converter for hybrid energy systems,Input lclc resonant converter,Dynamics,
107,IEEE International Conference on Industrial Technology (ICIT),2018,Communication aspects in the distributed control architecture of a modular multilevel converter,Modular multilevel converter,Control,
108,IEEE International Conference on Industrial Technology (ICIT),2018,Compact mixed cell modular multilevel converter,Compact mixed cell modular multilevel converter,Electronics,
109,IEEE International Conference on Industrial Technology (ICIT),2018,Comparative study of two-quadrant DC/DC stage in power supply for superconducting magnets,Superconducting magnets,Electronics,
110,IEEE International Conference on Industrial Technology (ICIT),2018,Continuous-caliber semiconductor components,Caliber semiconductor components,Dynamics,
111,IEEE International Conference on Industrial Technology (ICIT),2018,Dc-link current and voltage ripple harmonics in three-phase three-level flying capacitor inverters with sinusoidal carrier-based PWM,Level flying capacitor inverters,Electronics,
112,IEEE International Conference on Industrial Technology (ICIT),2018,Design level power electronics building block: Industrial framework for DC-DC conversion,Design level power electronics building block,Electronics,
113,IEEE International Conference on Industrial Technology (ICIT),2018,Design of a 4-phase intercell transformer converter for a space charge measuring system,Space charge measuring system,Measurements,
114,IEEE International Conference on Industrial Technology (ICIT),2018,Design of an adaptive feed-forward control scheme for the DC bus voltage control of single phase grid connected converters,Single phase grid connected converters,Electronics,
115,IEEE International Conference on Industrial Technology (ICIT),2018,"Design procedure for the LPF of a three-phase SPWM VSC operating with a wide range of output power, voltage and frequency with low harmonic distortion",Phase spwm vsc operating,Dynamics,
116,IEEE International Conference on Industrial Technology (ICIT),2018,"Design, manufacturing and characterization of printed circuit board embedded inductors for power applications",Printed circuit board embedded inductors,Electronics,
117,IEEE International Conference on Industrial Technology (ICIT),2018,Developing a high current 48V DC power supply: Design approaches based on SCALDO,High current 48v dc power supply,Electronics,
118,IEEE International Conference on Industrial Technology (ICIT),2018,Development of models and tool for the design of HF magnetic components in power electronics,Hf magnetic components,Electronics,
119,IEEE International Conference on Industrial Technology (ICIT),2018,Efficiency enhanced linear DC-DC converter topology with integrated DC-UPS capability,Efficiency enhanced linear dc,Electronics,
120,IEEE International Conference on Industrial Technology (ICIT),2018,Evaluation of 1.7 kV SiC MOSFETs for a regenerative cascaded H-bridge multilevel converter cell,Bridge multilevel converter cell,Dynamics,
121,IEEE International Conference on Industrial Technology (ICIT),2018,Frequency control of MMC-HVDC based on active and reactive power decoupling,Reactive power decoupling,Electronics,
122,IEEE International Conference on Industrial Technology (ICIT),2018,High-temperature coplanar transformer,Temperature coplanar transformer,Dynamics,
123,IEEE International Conference on Industrial Technology (ICIT),2018,Highly reliable operation control for MMC-UPFC under unbalanced power grid conditions,Unbalanced power grid conditions,Control,
124,IEEE International Conference on Industrial Technology (ICIT),2018,Implementation of monolithic bidirectional switches in a AC/DC Dual Active Bridge in ZVS auto-switching mode,Dc dual active bridge,Electronics,
125,IEEE International Conference on Industrial Technology (ICIT),2018,Magnetic field radiated by integrated inductors and magnetic shielding,Magnetic field radiated,Dynamics,
126,IEEE International Conference on Industrial Technology (ICIT),2018,Method to reduce THD and improve efficiency in SiC power converter,Sic power converter,Dynamics,
127,IEEE International Conference on Industrial Technology (ICIT),2018,Model predictive control of a five-level nested neutral point clamped converter,Level nested neutral point clamped converter,Control,
128,IEEE International Conference on Industrial Technology (ICIT),2018,Modelling and control of a new hybrid compensator for grid power fluctuations,New hybrid compensator,Control,
129,IEEE International Conference on Industrial Technology (ICIT),2018,Modified L-Z-source inverter with high gain inversion and inductive load compatibility,Inductive load compatibility,Dynamics,
130,IEEE International Conference on Industrial Technology (ICIT),2018,Modified SEPIC boost converter with constant switching frequency modulation using sliding mode controller,Constant switching frequency modulation using sliding mode controller,Control,
131,IEEE International Conference on Industrial Technology (ICIT),2018,Optimum design of a single-phase Power Pulsating Buffer (PPB) with PCB-integrated inductor technologies,Phase power pulsating buffer,Optimization,
132,IEEE International Conference on Industrial Technology (ICIT),2018,Parallel feedforward compensation based active damping of LCL-type grid connected inverter,Parallel feedforward compensation based active damping,Electronics,
133,IEEE International Conference on Industrial Technology (ICIT),2018,Performance analysis of switching devices for wireless EV charging systems,Wireless ev charging systems,Electronics,
134,IEEE International Conference on Industrial Technology (ICIT),2018,Power balance technique for cascaded H-bridge multilevel cells in a hybrid power amplifier with wide output voltage range,Wide output voltage range,Dynamics,
135,IEEE International Conference on Industrial Technology (ICIT),2018,Predictive direct power control with virtual-flux estimation of three-phase PWM rectifiers under nonideal grid voltages,Predictive direct power control,Measurements,
136,IEEE International Conference on Industrial Technology (ICIT),2018,Real-time implementation of an enhanced dynamic phasor-based three-phase phase-locked loop for line-commutated converters,Enhanced dynamic phasor,Numerical analysis,
137,IEEE International Conference on Industrial Technology (ICIT),2018,Research on a novel hybrid transformer for smart distribution network,Smart distribution network,AI,
138,IEEE International Conference on Industrial Technology (ICIT),2018,Review on SiC-MOSFET devices and associated gate drivers,Associated gate drivers,Dynamics,
139,IEEE International Conference on Industrial Technology (ICIT),2018,Robustness study of 1700 V 45 mΩ SiC MOSFETs,1700 v 45 mω sic mosfets,Dynamics,
140,IEEE International Conference on Industrial Technology (ICIT),2018,Self-powered bipolar gate-driver power supply circuit for neutral-point-clamped converters,Driver power supply circuit,Dynamics,
141,IEEE International Conference on Industrial Technology (ICIT),2018,SiC lateral Schottky diode technology for integrated smart power converter,Sic lateral schottky diode technology,Smart technologies,
142,IEEE International Conference on Industrial Technology (ICIT),2018,Switching trajectory improvement of SiC MOSFET devices using a feedback gate driver,Sic mosfet devices using,Electronics,
143,IEEE International Conference on Industrial Technology (ICIT),2018,The effect of an electromagnetic peening process on mumetal properties,Electromagnetic peening process,Electronics,
144,IEEE International Conference on Industrial Technology (ICIT),2018,TT renewable energy systems,Tt renewable energy systems,Dynamics,
145,IEEE International Conference on Industrial Technology (ICIT),2018,A data-driven approach to forecasting the distribution of distributed photovoltaic systems,Distributed photovoltaic systems,Electronics,
146,IEEE International Conference on Industrial Technology (ICIT),2018,A new energy management strategy for a grid connected wind turbine-battery storage power plant,New energy management strategy,Dynamics,
147,IEEE International Conference on Industrial Technology (ICIT),2018,ADALINE based maximum power point tracking methods for stand-alone PV systems control,Adaline based maximum power point tracking methods,Electronics,
148,IEEE International Conference on Industrial Technology (ICIT),2018,Application of LISST instrument for suspended sediment and erosive wear prediction in run-of-river hydropower plants,River hydropower plants,Dynamics,
149,IEEE International Conference on Industrial Technology (ICIT),2018,Bidirectional partial power converter interface for energy storage systems to provide peak shaving in grid-tied PV plants,Bidirectional partial power converter interface,Electronics,
150,IEEE International Conference on Industrial Technology (ICIT),2018,Choice of converter scheme and turbine specification for stand-alone wind energy conversion system,Alone wind energy conversion system,Dynamics,
151,IEEE International Conference on Industrial Technology (ICIT),2018,Comparison of self cold start strategies of automotive Proton Exchange Membrane Fuel Cell,Automotive proton exchange membrane fuel cell,Dynamics,
152,IEEE International Conference on Industrial Technology (ICIT),2018,Comparison of several neural network perturb and observe MPPT methods for photovoltaic applications,Several neural network perturb,AI,
153,IEEE International Conference on Industrial Technology (ICIT),2018,Coordinated control technique of PMSG based wind energy conversion system during repetitive grid fault,Pmsg based wind energy conversion system,Control,
154,IEEE International Conference on Industrial Technology (ICIT),2018,Current equalization of mismatched PV panels based on a capacitor energy storage,Mismatched pv panels based,Electronics,
155,IEEE International Conference on Industrial Technology (ICIT),2018,Data-driven approach for isolated PV shading fault diagnosis based on experimental I-V curves analysis,Isolated pv shading fault diagnosis based,Electronics,
156,IEEE International Conference on Industrial Technology (ICIT),2018,Demonstrating a predictive control system for a ground source heat pump: A case study from an industry-university-government cooperation project for renewable energy technologies in Japan,Ground source heat pump,Control,
157,IEEE International Conference on Industrial Technology (ICIT),2018,"Design, modeling, and simulation of a photovoltaic water pumping system",Photovoltaic water pumping system,Modeling,
158,IEEE International Conference on Industrial Technology (ICIT),2018,Dynamic modelling and control of a PV generator for large scale applications,Large scale applications,Control,
159,IEEE International Conference on Industrial Technology (ICIT),2018,Efficiency enhancement of PV cell emulating system in connection mode,Pv cell emulating system,Dynamics,
160,IEEE International Conference on Industrial Technology (ICIT),2018,Electrical characterizer of photovoltaic modules using the DC/DC Ćuk converter,Photovoltaic modules using,Electronics,
161,IEEE International Conference on Industrial Technology (ICIT),2018,Empirical investigation and Simulink-simulation modelling of hydropower generator characteristic impedance,Hydropower generator characteristic impedance,Electronics,
162,IEEE International Conference on Industrial Technology (ICIT),2018,Energy management strategy for hybrid power systems based on moving average filters and power forecasting,Hybrid power systems based,Dynamics,
163,IEEE International Conference on Industrial Technology (ICIT),2018,Experimental investigation of new designed solar parabolic trough collectors,New designed solar parabolic trough collectors,Dynamics,
164,IEEE International Conference on Industrial Technology (ICIT),2018,Extending battery life of smartphones by overcoming idle power consumption using ambient light energy harvesting,Overcoming idle power consumption using ambient light energy harvesting,Smart technologies,
165,IEEE International Conference on Industrial Technology (ICIT),2018,Fabrication of cantilever MEMs structure of C-axis grown AlN film for energy harvester application,Axis grown aln film,Dynamics,
166,IEEE International Conference on Industrial Technology (ICIT),2018,Hybrid full bridge-half bridge MML power converter for HVDC diode rectifier connection of large off-shore wind farms,Half bridge mml power converter,Electronics,
167,IEEE International Conference on Industrial Technology (ICIT),2018,Improved Lyapunov function based control approach for single-stage inverter grid interfacing solar photovoltaic system,Stage inverter grid interfacing solar photovoltaic system,Electronics,
168,IEEE International Conference on Industrial Technology (ICIT),2018,Innovative real-time energy management by using portfolio algorithms,Using portfolio algorithms,Algorithm,
169,IEEE International Conference on Industrial Technology (ICIT),2018,On the business case for merchant solar,Merchant solar,Dynamics,
170,IEEE International Conference on Industrial Technology (ICIT),2018,Local hierarchical control for industrial microgrids with improved frequency regulation,Local hierarchical control,Control,
171,IEEE International Conference on Industrial Technology (ICIT),2018,Loss minimisation strategy for DFIG in wind turbine considering iron losses,Wind turbine considering iron losses,Dynamics,
172,IEEE International Conference on Industrial Technology (ICIT),2018,Measurement of the I(V) characteristics of photovoltaic arrays by the capacitive load method for fault detection,Capacitive load method,Measurements,
173,IEEE International Conference on Industrial Technology (ICIT),2018,Multi-objective optimization for scheduling isolated microgrids,Scheduling isolated microgrids,Optimization,
174,IEEE International Conference on Industrial Technology (ICIT),2018,Optimal sizing and performance evaluation of a renewable energy based microgrid in future seaports,Renewable energy based microgrid,Optimization,
175,IEEE International Conference on Industrial Technology (ICIT),2018,Optimization and layout of a wind farm connected to a power distribution system,Wind farm connected,Optimization,
176,IEEE International Conference on Industrial Technology (ICIT),2018,Photovoltaic plant cloud shadowing and energy drops in Northern Europe,Photovoltaic plant cloud shadowing,Dynamics,
177,IEEE International Conference on Industrial Technology (ICIT),2018,PV modeling methods of an off-grid experimental microgrid,Pv modeling methods,Modeling,
178,IEEE International Conference on Industrial Technology (ICIT),2018,Robust multi-objective optimization of a photovoltaic system with grid connection,Robust multi,Optimization,
179,IEEE International Conference on Industrial Technology (ICIT),2018,Towards reliable microgrids — An economic and environmental evaluation,Towards reliable microgrids —,Dynamics,
180,IEEE International Conference on Industrial Technology (ICIT),2018,"Variable speed micro-hydro power plant: Modelling, losses analysis, and experiment validation",Variable speed micro,Modeling,
181,IEEE International Conference on Industrial Technology (ICIT),2018,Wind turbine power output prediction model design based on artificial neural networks and climatic spatiotemporal data,Wind turbine power output prediction model design based,AI,
182,IEEE International Conference on Industrial Technology (ICIT),2018,TT power systems and smart grids,Tt power systems,Smart technologies,
183,IEEE International Conference on Industrial Technology (ICIT),2018,A contract for demand response based on probability of call,Demand response based,Electronics,
184,IEEE International Conference on Industrial Technology (ICIT),2018,A deployable electrical load forecasting solution for commercial buildings,Deployable electrical load forecasting solution,Dynamics,
185,IEEE International Conference on Industrial Technology (ICIT),2018,A differential flatness theory-based control approach for steam-turbine power generation units,Turbine power generation units,Electronics,
186,IEEE International Conference on Industrial Technology (ICIT),2018,A novel approach to incentive based energy sharing among neighbourhood smart homes,Incentive based energy sharing among neighbourhood smart homes,Smart technologies,
187,IEEE International Conference on Industrial Technology (ICIT),2018,A novel damping strategy for low frequency oscillation suppression with MMC-type unified power flow controller,Type unified power flow controller,Control,
188,IEEE International Conference on Industrial Technology (ICIT),2018,A novel robust PLL algorithm applied to the control of a shunt active power filter using a self tuning filter concept,Novel robust pll algorithm applied,Algorithm,
189,IEEE International Conference on Industrial Technology (ICIT),2018,A scalable approach to efficient house power consumption and CO2 management through fuzzy logic,Efficient house power consumption,Electronics,
190,IEEE International Conference on Industrial Technology (ICIT),2018,A strategy for residential demand response management in modern electricity markets,Residential demand response management,Dynamics,
191,IEEE International Conference on Industrial Technology (ICIT),2018,An economic customer-oriented demand response model in electricity markets,Oriented demand response model,Modeling,
