,Conference,Year,Title,Keywords,Category,Note
62,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Direct Sensitivity Analysis of Spatial Multibody Systems with Friction using Penalty Formulation (ID: 260),Friction using penalty formulation,Formulation,
63,ECCOMAS Thematic Conference on Multibody Dynamics,2021,An iterative procedure for dynamic integrity assessment (ID: 179),Dynamic integrity assessment,Dynamics,
64,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Hamiltonian-based Optimal Control of Multibody Systems in the Presence of Artificial Discontinuities (ID: 198),Based optimal control,Optimization,
65,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A system identification procedure for multibody system dynamics (ID: 146),System identification procedure,System identification,
66,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Sparse Identification of Open-Loop Multibody System Dynamics (ID: 276),Loop multibody system dynamics,System identification,
67,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Cutting the knot: Critical features of Centrifugal Vibration Absorbers Modeling (ID: 165),Centrifugal vibration absorbers modeling,Modeling,
68,ECCOMAS Thematic Conference on Multibody Dynamics,2021,GENERIC-Based Integration of Constrained Dissipative Mechanical Systems (ID: 163),Constrained dissipative mechanical systems,Vehicle dynamics,
69,ECCOMAS Thematic Conference on Multibody Dynamics,2021,On Modeling Joint Friction Forces in the Constrained Hamiltonian Formulation (ID: 193),Modeling joint friction forces,Formulation,
70,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Efficient earthquake simulation of stiff and high DOF Bridge Expansion Joint models with Python (ID: 196),High dof bridge expansion joint models,Modeling,
71,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Projection Continuation for Minimal Coordinate Set Dynamics of Constrained Systems (ID: 166),Minimal coordinate set dynamics,Vehicle dynamics,
72,ECCOMAS Thematic Conference on Multibody Dynamics,2021,The GGL Variational Principle for Constrained Mechanical Systems (ID: 125),Ggl variational principle,Vehicle dynamics,
73,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Combined Inverse Dynamics and Constraint Force Analysis of Parallel Kinematic Machines (ID: 137),Parallel kinematic machines,Formulation,
74,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Kane’s Equations for Nonholonomic Systems in Bond-Graph-Compatible Velocity and Momentum Forms (ID: 171),Nonholonomic systems,Dynamics,
75,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Cable-actuated soft finger modeling using an ALE approach (ID: 122),Actuated soft finger modeling using,Electronics,
76,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Rotational Component and Translational Component in a Measured Velocity Data (ID: 141),Measured velocity data,Measurements,
77,ECCOMAS Thematic Conference on Multibody Dynamics,2021,An Efficient Algorithm for Solving Time Optimal Control Problems in Multibody Dynamics (ID: 118),Solving time optimal control problems,Algorithm,
78,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A Set of Generalized Coordinates and Their Influence on System Dynamics (ID: 112),System dynamics,Dynamics,
79,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Effects for Reduction of Computational Effort in Multibody Dynamic Models – A Case Study (ID: 254),Multibody dynamic models –,Modeling,
80,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Optimal Design of Multibody Systems Using Independent Adjoint Variables (ID: 160),Multibody systems using independent adjoint variables,Optimization,
81,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Quaternion Spline Interpolation for Suspension Kinematics and Dynamics (ID: 212),Quaternion spline interpolation,Dynamics,
82,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Design Optimization of Quality Inspection Robots for Particle Accelerator Components (ID: 173),Quality inspection robots,Robotics,
83,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Analytical port invertion for a flexible beam model in the Two-Input Two-Output Port approach (ID: 206),Output port approach,Electronics,
84,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A compliant and redundantly actuated 2-DOF 3RRR PKM: Less is more (ID: 164),Redundantly actuated 2,Electronics,
85,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Simulation of the Dynamics of the 3-CRS Parallel Robot with a Bond Graph Approach (ID: 192),Crs parallel robot,Robotics,
86,ECCOMAS Thematic Conference on Multibody Dynamics,2021,"Boudon, Benjamin; Malafosse, Pierre; Guigon, Louis; Margetts, Rebecca; Bouzgarrou, Chedli; Dang, Thu-Thuy; Bouton,",Thuy,Dynamics,
87,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Motion Control of a Crane-like Manipulator Relying on the HTC Vive - Precision and Accuracy of the Pose Estimation (ID: 231),Like manipulator relying,Robotics,
88,ECCOMAS Thematic Conference on Multibody Dynamics,2021,State estimation of a hydraulically driven multibody system using the unscented Kalman filter (ID: 189),Hydraulically driven multibody system using,Measurements,
89,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Synthesis of Trajectory of Underactuated Multibody System (ID: 244),Underactuated multibody system,Electronics,
90,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Extending the admissible control-loop delay for the inverted pendulum subject to PDA feedback by detuning the delays (ID: 230),Inverted pendulum subject,Electronics,
91,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Robust motion planning for underactuated multibody systems through a variational approach (ID: 168),Underactuated multibody systems,Robotics,
92,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Uni-frequency 6 DOF Active Dynamic Absorber for Spatial Mechanisms (ID: 210),Frequency 6 dof active dynamic absorber,Electronics,
93,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Synthesis of an Extended Kalman Filter for Cable-Driven Parallel Robots (ID: 199),Extended kalman filter,Robotics,
94,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Path tracking in cable suspended parallel robots through position-dependent Model Predictive Control with embedded integrator (ID: 201),Dependent model predictive control,Robotics,
95,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A Heuristic Sequencing Method for Time Optimal Tracking of Open and Closed Paths (ID: 138),Time optimal tracking,Robotics,
96,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Delayed control of an unstable chain of integrator: The relation between the system parameter and the admissible time delay (ID: 167),Admissible time delay,Control,
97,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Reinforcement Learning Assisted Robotic Contact Tasks (ID: 265),Reinforcement learning assisted robotic contact tasks,AI,
98,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Motion Capture Based Model Identification of the Humanoid Robot REEM-C using Static Poses (ID: 233),Motion capture based model identification,System identification,
99,ECCOMAS Thematic Conference on Multibody Dynamics,2021,High-Speed Trajectory Tracking on Robotic Arm by Learning the Dynamic Response of the PID Controller with a Neural Network (ID: 227),Speed trajectory tracking,AI,
100,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A Recursive Dynamics Algorithm for Soft Robotic Manipulators Made of Viscoelastic Material (ID: 257),Soft robotic manipulators made,Robotics,
101,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Mathematical Model and Control Simulation of Hexapod Robot Locomotion in Tripod Gait (ID: 152),Hexapod robot locomotion,Robotics,
102,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Sensitivity analysis for thermohydrodynamic models: uncertainty analysis and parameter estimation (ID: 136),Uncertainty analysis,Measurements,
103,ECCOMAS Thematic Conference on Multibody Dynamics,2021,On the Role of Adjoint Gradients in Time-Optimal Control Problems under Final Constraints (ID: 182),Optimal control problems,Formulation,
104,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Discrete adjoint method for the sensitivity analysis of an augmented Lagrangian Index-3 formulation with projections (ID: 224),Discrete adjoint method,Formulation,
105,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Input optimization for flexible multibody systems using the Adjoint Variable Method and the Flexible Natural Coordinate Formulation (ID: 268),Flexible natural coordinate formulation,Formulation,
106,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Shape optimization in time variant system through multibody dynamics analysis (ID: 155),Time variant system,Optimization,
107,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Optimization of a three wheeled tilting vehicle. (ID: 249),Three wheeled tilting vehicle,Vehicle dynamics,
108,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A Gradient-Based Computation of Time Optimal Bang-Bang Controls (ID: 220),Time optimal bang,Optimization,
109,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Topology Optimization Procedure for Flexible Multibody Systems with Augmented Standard Input Data (ID: 154),Augmented standard input data,Optimization,
110,ECCOMAS Thematic Conference on Multibody Dynamics,2021,On the Dynamics and Optimal Control of Constrained Mechanical Systems (ID: 130),Constrained mechanical systems,Vehicle dynamics,
111,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Nonlinear Optimal Control of Underactuated Mechanical Systems (ID: 250),Underactuated mechanical systems,Electronics,
112,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Stability chart of a multiple spring-mass system subjected to delayed collocated control (ID: 178),Mass system subjected,Control,
113,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Reduced Order Interface Modelling for Haptic Simulation and Interfacing (ID: 263),Reduced order interface modelling,Formulation,
114,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Rod-removal technique for flexible-rods in the framework of semi-recursive multibody formulation (ID: 128),Recursive multibody formulation,Formulation,
115,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Enabling Artificial Intelligence Studies in Off-Road Mobility Through Physics-Based Simulation of Multi-Agent Scenarios (ID: 162),Enabling artificial intelligence studies,Modeling,
116,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Comparing Semi-recursive Multibody Formulations for Hydraulically Driven Mechanisms (ID: 177),Recursive multibody formulations,Formulation,
117,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Assessment of Variable Step-Size Integration of Multibody Systems (ID: 172),Variable step,Dynamics,
118,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A One-Dimensional Model for Developable Flexible Elastic Strips with Isogeometric Discretisation (ID: 226),Developable flexible elastic strips,Modeling,
119,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Effective inelastic bending behavior of multi-wire cables using Finite Elements accounting for wire contact (ID: 144),Wire cables using finite elements accounting,Electronics,
120,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Stability of coarse grid discretisations for dissipative systems: numerical experiments for a test problem (ID: 148),Coarse grid discretisations,Dynamics,
121,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Dynamics of Axially Moving Beams with Transported Discrete Masses and Contact (ID: 151),Transported discrete masses,Electronics,
122,ECCOMAS Thematic Conference on Multibody Dynamics,2021,A nonsmooth approach to frictionless beam-to-beam contact (ID: 145),Nonsmooth approach,Electronics,
123,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Tensegrity Based Spatial Serial Robots (ID: 219),Tensegrity based spatial serial robots,Robotics,
124,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Analysis of beam-to-beam contact using mortar method (ID: 143),Beam contact using mortar method,Electronics,
125,ECCOMAS Thematic Conference on Multibody Dynamics,2021,First steps in data based constitutive modelling of inelastic effects in composite cables using Preisach hysteresis operators (ID: 156),Composite cables using preisach hysteresis operators,Electronics,
126,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Nonlinear Cosserat rod statics using homogenized constitutive properties of multi-layered cross-sections (ID: 232),Nonlinear cosserat rod statics using homogenized constitutive properties,Dynamics,
127,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Velocity based elements in the analysis post-critical behaviour of spatial frames (ID: 204),Velocity based elements,Numerical analysis,
128,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Modeling the rotary inertia of sheaves with the Arbitrary Lagrangian-Eulerian Modal approach (ID: 120),Eulerian modal approach,Electronics,
129,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Optimized tensegrity structures for the usage in robotics (ID: 240),Optimized tensegrity structures,Robotics,
130,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Realistic parameters for dynamic simulation of composite cables using a damped Cosserat rod model (ID: 207),Damped cosserat rod model,Modeling,
131,ECCOMAS Thematic Conference on Multibody Dynamics,2021,On the modelling of flexible slender structures guided through narrow space (ID: 174),Flexible slender structures guided,Electronics,
132,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Modeling of spiral strands using 1D finite strain beam model: role of frictional contact interactions in the bending behavior (ID: 190),Spiral strands using 1d finite strain beam model,Vehicle dynamics,
133,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Simplified mechanical model for balancing a motorbike with steering at zero speed (ID: 229),Simplified mechanical model,Modeling,
134,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Handling Evaluation of Tractor-semitrailer with Split Fifth Wheel Coupling Undergoing an ISO Double Lane Change Manoeuvre (ID: 251),Split fifth wheel coupling undergoing,IOT & VR/AR,
135,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Development of steering laws to assist the driving of a of a 4-wheel steering vehicle (ID: 223),Wheel steering vehicle,Vehicle dynamics,
136,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Multibody Dynamic Approach to Risk Analysis of Autonomous Driving Test Scenario (ID: 255),Autonomous driving test scenario,Electronics,
137,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Modeling and Simulation of a High-speed Maglev Vehicle on an Infinite Elastic Guideway (ID: 161),Speed maglev vehicle,Vehicle dynamics,
138,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Analysis of the dynamic behavior of a counterbalance forklift truck through multibody modelling and simulation (ID:170),Counterbalance forklift truck,Modeling,
139,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Reversing a truck-full trailer combination in the presence of feedback delay (ID: 200),Full trailer combination,Electronics,
140,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Flexible Multibody Dynamic Analysis for a 23-g Flapping Wing Micro Aerial Vehicle (ID: 185),G flapping wing micro aerial vehicle,Vehicle dynamics,
141,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Numerical analysis of the linearization of the railway multibody equations of motion with moving reference frames (ID:127),Railway multibody equations,Robotics,
142,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Influence of the Friction Model on the Dynamics of Railway Freight Vehicles (ID: 271),Railway freight vehicles,Vehicle dynamics,
143,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Multi-Stage MBS and FE Simulation Strategy to Design a Safe Motorcycle (ID: 202),Fe simulation strategy,Modeling,
144,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Optimization of flapping wing dynamics for Martian atmosphere via DMOC approach (ID: 275),Martian atmosphere via dmoc approach,Electronics,
145,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Adaptive techniques for Kalman filter estimation based on multibody models (ID: 209),Kalman filter estimation based,Measurements,
146,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Survey of the Use of Multibody Simulations in the Development of Trolleybuses (ID: 187),Multibody simulations,Modeling,
147,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Surface Error Correction of a Mesh Deployable Reflector (ID: 258),Surface error correction,Electronics,
148,ECCOMAS Thematic Conference on Multibody Dynamics,2021,Model Order Reduction for Elastic Multibody Systems with Fast Rotating Flexible Bodies (ID: 121),Fast rotating flexible bodies,Modeling,
