,Conference,Year,Title,Keywords,Category,Note
33,IEEE International Conference on Industrial Technology (ICIT),2017,Power control of a multi-cell solid-state transformer with extended functions,State transformer,Control,
34,IEEE International Conference on Industrial Technology (ICIT),2017,Predictive current control for neutral-point voltage regulation and load balancing in three-level grid connected compensator,Level grid connected compensator,Control,
35,IEEE International Conference on Industrial Technology (ICIT),2017,Programmable digital IC for sub-nanoseconc dead-time adjustment used in synchronous switching DC-DC converters,Time adjustment used,Smart technologies,
36,IEEE International Conference on Industrial Technology (ICIT),2017,Research of the loss and gate desaturation control for RC-IGBT used in vehicle power converters,Vehicle power converters,Vehicle dynamics,
37,IEEE International Conference on Industrial Technology (ICIT),2017,"Single-input, dual polarity, dual output DC-DC converter implementation based on the SCALDO technique",Dc converter implementation based,Electronics,
38,IEEE International Conference on Industrial Technology (ICIT),2017,Stator-flux-oriented sliding mode controller for DFIG with variable hysteresis loop for limiting switch frequency of rotor-side power converter,Oriented sliding mode controller,Control,
39,IEEE International Conference on Industrial Technology (ICIT),2017,Study on hybrid SVPWM sequences for two level VSIs,Two level vsis,Dynamics,
40,IEEE International Conference on Industrial Technology (ICIT),2017,Study on quasi resonant grid-connected current compensation method with controllable switching period,Connected current compensation method,Control,
41,IEEE International Conference on Industrial Technology (ICIT),2017,Three phase one switch modular-boost/vienna power factor corrected (PFC) rectifier,Three phase one switch modular,Electronics,
42,IEEE International Conference on Industrial Technology (ICIT),2017,Turn-off energy minimization for soft-switching power converters with wide bandgap devices,Wide bandgap devices,Dynamics,
43,IEEE International Conference on Industrial Technology (ICIT),2017,Validation of inductors sustainable-saturation-operation in switching power supplies design,Switching power supplies design,Dynamics,
44,IEEE International Conference on Industrial Technology (ICIT),2017,Virtual delay unit based digital nk ± m-order harmonic repetitive controller for PWM converter,Virtual delay unit based digital nk ±,Smart technologies,
45,IEEE International Conference on Industrial Technology (ICIT),2017,Electrical machines and drives,Electrical machines,Electronics,
46,IEEE International Conference on Industrial Technology (ICIT),2017,A five speed 45-phase induction motor drive with pole phase modulation for electric vehicles,Phase induction motor drive,Vehicle dynamics,
47,IEEE International Conference on Industrial Technology (ICIT),2017,A lorentz actuator for high-precision magnetically levitated planar systems,Precision magnetically levitated planar systems,Electronics,
48,IEEE International Conference on Industrial Technology (ICIT),2017,Design of a pseudo-MRAS sliding mode observer with double feedback for estimation of the rotor time constant of the induction motor,Mras sliding mode observer,Measurements,
49,IEEE International Conference on Industrial Technology (ICIT),2017,Design of an adaptive estimator for the speed and load torque of the PMSM using an extended dynamic model,Extended dynamic model,Modeling,
50,IEEE International Conference on Industrial Technology (ICIT),2017,Development of a methodology for bearing fault scrutiny and diagnosis using SVM,Diagnosis using svm,Dynamics,
51,IEEE International Conference on Industrial Technology (ICIT),2017,Electromagnetic design optimization and sensitivity analysis for IPM synchronous motors,Ipm synchronous motors,Electronics,
52,IEEE International Conference on Industrial Technology (ICIT),2017,Improved voltage regulation of dual stator induction generator using series and shunt capacitors,Dual stator induction generator using series,Electronics,
53,IEEE International Conference on Industrial Technology (ICIT),2017,Initial study on the magnetic field characteristics of a novel magnetised air scroll expander,Novel magnetised air scroll expander,Electronics,
54,IEEE International Conference on Industrial Technology (ICIT),2017,Intelligent flux predictive control through online stator inter-turn fault detection for fault-tolerant control of induction motor,Intelligent flux predictive control,Control,
55,IEEE International Conference on Industrial Technology (ICIT),2017,Investigation into the effect of unbalanced supply voltage on detection of stator winding turn fault in PMSM,Stator winding turn fault,Dynamics,
56,IEEE International Conference on Industrial Technology (ICIT),2017,Method research of permanent magnet synchronous motor position sensorless control over full speed range,Permanent magnet synchronous motor position sensorless control,Control,
57,IEEE International Conference on Industrial Technology (ICIT),2017,Model predictive control of SPMSM based on FPGA and processor,Model predictive control,Control,
58,IEEE International Conference on Industrial Technology (ICIT),2017,Novel back EMF zero difference point detection based sensorless technique for BLDC motor,Novel back emf zero difference point detection based sensorless technique,Electronics,
59,IEEE International Conference on Industrial Technology (ICIT),2017,Sensorless control of a SynRM for the whole speed range based on a nonlinear observability analysis,Whole speed range based,Control,
60,IEEE International Conference on Industrial Technology (ICIT),2017,Stacked multilevel inverter fed six phase induction motor with reduced DC link and lower voltage devices,Stacked multilevel inverter fed six phase induction motor,Formulation,
61,IEEE International Conference on Industrial Technology (ICIT),2017,Renewable energy systems,Renewable energy systems,Dynamics,
62,IEEE International Conference on Industrial Technology (ICIT),2017,A data driven model for accurate SOC estimation in EVs,Data driven model,Measurements,
63,IEEE International Conference on Industrial Technology (ICIT),2017,A high gain grid connected single stage inverter system with reactive power control,High gain grid connected single stage inverter system,Electronics,
64,IEEE International Conference on Industrial Technology (ICIT),2017,A novel control strategy for ORC system with unsteady heat source,Unsteady heat source,Control,
65,IEEE International Conference on Industrial Technology (ICIT),2017,A novel flicker-free AC-DC LED driver without electrolytic capacitor,Dc led driver without electrolytic capacitor,Electronics,
66,IEEE International Conference on Industrial Technology (ICIT),2017,A stand-alone hybrid renewable energy system assessment using cost optimization method,Alone hybrid renewable energy system assessment using cost optimization method,Optimization,
67,IEEE International Conference on Industrial Technology (ICIT),2017,Active and reactive power support of MV distribution systems using battery energy storage,Mv distribution systems using battery energy storage,Electronics,
68,IEEE International Conference on Industrial Technology (ICIT),2017,An adaptive transmission line protection and modelling of numerical distance relay with analog antialiasing filter,Adaptive transmission line protection,Modeling,
69,IEEE International Conference on Industrial Technology (ICIT),2017,Automated cleaning of wind turbine blades with no downtime,Wind turbine blades,Dynamics,
70,IEEE International Conference on Industrial Technology (ICIT),2017,Deterministic and probabilistic wind power forecasting using a hybrid method,Probabilistic wind power forecasting using,Uncertainty quantification,
71,IEEE International Conference on Industrial Technology (ICIT),2017,Double voltage step-up photovoltaic microinverter,Double voltage step,Dynamics,
72,IEEE International Conference on Industrial Technology (ICIT),2017,"ECO: An IoT platform for wireless data collection, energy control and optimization of a miniaturized wind turbine cluster: Power analysis and battery life estimation of IoT platform",Miniaturized wind turbine cluster,IOT & VR/AR,
73,IEEE International Conference on Industrial Technology (ICIT),2017,Electromagnetic induction generator toward energy harvesting for dynamic systems,Electromagnetic induction generator toward energy harvesting,Electronics,
74,IEEE International Conference on Industrial Technology (ICIT),2017,Explicit double-exponential modeling methods for photovoltaic cells,Exponential modeling methods,Modeling,
75,IEEE International Conference on Industrial Technology (ICIT),2017,Flux coupling type superconducting fault current limiter in a transmission and wind energy system,Flux coupling type superconducting fault current limiter,Dynamics,
76,IEEE International Conference on Industrial Technology (ICIT),2017,Generation reliability assessment of stand-alone hybrid power system — A case study,Alone hybrid power system —,Dynamics,
77,IEEE International Conference on Industrial Technology (ICIT),2017,Improvement of power quality using an average model of a new hybrid PV-DSTATCOM,Power quality using,Modeling,
78,IEEE International Conference on Industrial Technology (ICIT),2017,New adapted forms of P-V optimal slope MPPT for a better grid connected PV system integration,Better grid connected pv system integration,Optimization,
79,IEEE International Conference on Industrial Technology (ICIT),2017,Nonlinear control of permanent magnet synchronous generator grid-connected applied to wind energy conversion system,Permanent magnet synchronous generator grid,Control,
80,IEEE International Conference on Industrial Technology (ICIT),2017,Power density driven design methodology of power converters for photovoltaic applications,Power density driven design methodology,Dynamics,
81,IEEE International Conference on Industrial Technology (ICIT),2017,Probabilistic reliability evaluation for power systems with high penetration of renewable power generation,Probabilistic reliability evaluation,Uncertainty quantification,
82,IEEE International Conference on Industrial Technology (ICIT),2017,Using PHES to facilitate wind power integration in isolated systems — Case study,Isolated systems — case study,Electronics,
83,IEEE International Conference on Industrial Technology (ICIT),2017,Energy storage,Energy storage,Dynamics,
84,IEEE International Conference on Industrial Technology (ICIT),2017,Application of two stage rate limit control for different operating modes of battery,Two stage rate limit control,Control,
85,IEEE International Conference on Industrial Technology (ICIT),2017,Online lithium-ion batteries health monitoring using balancing circuits,Ion batteries health monitoring using balancing circuits,Dynamics,
86,IEEE International Conference on Industrial Technology (ICIT),2017,Transportation electrification and vehicle systems,Vehicle systems,Vehicle dynamics,
87,IEEE International Conference on Industrial Technology (ICIT),2017,A neural network for predicting unintentional lane departures,Predicting unintentional lane departures,AI,
88,IEEE International Conference on Industrial Technology (ICIT),2017,"Adaptive, sparse, and multi-rate LQR control of an MVDC shipboard power system with constant power loads",Mvdc shipboard power system,Vehicle dynamics,
89,IEEE International Conference on Industrial Technology (ICIT),2017,An integrated topology for on-board charger and driven of electric vehicle,Integrated topology,Vehicle dynamics,
90,IEEE International Conference on Industrial Technology (ICIT),2017,Comparative analysis of DITC and DTFC of switched reluctance motor for EV applications,Switched reluctance motor,Numerical analysis,
91,IEEE International Conference on Industrial Technology (ICIT),2017,Comparison between isolated and non-isolated DC/DC converters for bidirectional EV chargers,Bidirectional ev chargers,Electronics,
92,IEEE International Conference on Industrial Technology (ICIT),2017,Computation of rectifier transformers employed in railway networks,Rectifier transformers employed,AI,
93,IEEE International Conference on Industrial Technology (ICIT),2017,Design of a bidirectional power converter for charging pile based on V2G,Charging pile based,Dynamics,
94,IEEE International Conference on Industrial Technology (ICIT),2017,Design of a new switched-stator BLDC drive to improve the energy efficiency of an electric vehicle,Stator bldc drive,Vehicle dynamics,
95,IEEE International Conference on Industrial Technology (ICIT),2017,Inductive characteristics of asymmetrical coils for wireless power transfer,Wireless power transfer,Electronics,
96,IEEE International Conference on Industrial Technology (ICIT),2017,Single-phase bidirectional integrated onboard battery charger for EVs featuring a battery-supercapacitor hybrid energy storage system,Phase bidirectional integrated onboard battery charger,Electronics,
97,IEEE International Conference on Industrial Technology (ICIT),2017,Technical and economical evalutation of hybrid flash-charging stations for electric public transport,Electric public transport,Dynamics,
98,IEEE International Conference on Industrial Technology (ICIT),2017,Power systems and the smart grid,Smart grid,Smart technologies,
99,IEEE International Conference on Industrial Technology (ICIT),2017,A novel generic architecture for the implementation of demand response programs in a smart grid,Novel generic architecture,Smart technologies,
100,IEEE International Conference on Industrial Technology (ICIT),2017,A semi-synthetic dataset development tool for household energy consumption analysis,Synthetic dataset development tool,Numerical analysis,
101,IEEE International Conference on Industrial Technology (ICIT),2017,An adaptive P-f droop approach for micro-grid transition detection,Grid transition detection,Electronics,
102,IEEE International Conference on Industrial Technology (ICIT),2017,Classification of generators participating in the bulk-power market,Power market,Dynamics,
103,IEEE International Conference on Industrial Technology (ICIT),2017,Coordinated design of PSS and TCSC controllers using colonal selection algorithm for stability enhancement of dynamical power system,Tcsc controllers using colonal selection algorithm,Algorithm,
104,IEEE International Conference on Industrial Technology (ICIT),2017,Domestic peak-load management including vehicle-to-grid and battery storage unit using an artificial neural network,Load management including vehicle,AI,
105,IEEE International Conference on Industrial Technology (ICIT),2017,Dynamic VAR planning for rotor-angle and short-term voltage stability enhancement,Term voltage stability enhancement,Dynamics,
106,IEEE International Conference on Industrial Technology (ICIT),2017,Integration of step voltage regulators in islanded microgrids,Step voltage regulators,Dynamics,
107,IEEE International Conference on Industrial Technology (ICIT),2017,Optimal power flow for converter-dominated AC/DC hybrid microgrids,Optimal power flow,Electronics,
108,IEEE International Conference on Industrial Technology (ICIT),2017,Secure layer 2 tunneling over IP for GOOSE-based logic selectivity,Secure layer 2 tunneling,Dynamics,
109,IEEE International Conference on Industrial Technology (ICIT),2017,Security and reliability analysis of a use case in smart grid substation automation systems,Smart grid substation automation systems,Smart technologies,
110,IEEE International Conference on Industrial Technology (ICIT),2017,Smart distribution systems stakeholders analysis and the effects on long-term planning,Smart distribution systems stakeholders analysis,Smart technologies,
111,IEEE International Conference on Industrial Technology (ICIT),2017,Stabilization of a distributed generation unit with constant power load in islanding mode,Distributed generation unit,Dynamics,
112,IEEE International Conference on Industrial Technology (ICIT),2017,Taylor series approximation of ZIP model for on-line estimation of residential loads' parameters,Taylor series approximation,Measurements,
113,IEEE International Conference on Industrial Technology (ICIT),2017,Towards a framework for cyber attack impact analysis of electric cyber physical systems,Electric cyber physical systems,Electronics,
114,IEEE International Conference on Industrial Technology (ICIT),2017,"Motion control, and mechatronics",Motion control,Robotics,
115,IEEE International Conference on Industrial Technology (ICIT),2017,A circle disturbance observer based on spatial periodicity for circle systems,Circle disturbance observer based,Dynamics,
116,IEEE International Conference on Industrial Technology (ICIT),2017,Balloon actuators based on the dielectric elastomer,Balloon actuators based,Electronics,
117,IEEE International Conference on Industrial Technology (ICIT),2017,Contact force control of dual-rotor helicopter with protect frame,Contact force control,Electronics,
118,IEEE International Conference on Industrial Technology (ICIT),2017,Kinematics of distance-based roll and pitch estimation for unmanned aerial vehicles,Unmanned aerial vehicles,Vehicle dynamics,
119,IEEE International Conference on Industrial Technology (ICIT),2017,Micro/macro-positioning control of a novel contactless active robotic joint using active magnetic bearing,Novel contactless active robotic joint using active magnetic bearing,Robotics,
120,IEEE International Conference on Industrial Technology (ICIT),2017,New state observer gain tuning methodology based on the stable margin theory,New state observer gain tuning methodology based,Dynamics,
121,IEEE International Conference on Industrial Technology (ICIT),2017,PI consensus-based motor synchronization with input saturations,Based motor synchronization,Dynamics,
122,IEEE International Conference on Industrial Technology (ICIT),2017,Weight estimation system using surface EMG armband,Weight estimation system using surface emg armband,Measurements,
123,IEEE International Conference on Industrial Technology (ICIT),2017,"Control system, robotics and automation",Control system,Robotics,
124,IEEE International Conference on Industrial Technology (ICIT),2017,A cyber-attack on communication link in distributed systems and detection scheme based on H-infinity filtering,Detection scheme based,Electronics,
125,IEEE International Conference on Industrial Technology (ICIT),2017,A fermenter model based on neural networks experimentally validated,Neural networks experimentally validated,AI,
126,IEEE International Conference on Industrial Technology (ICIT),2017,A geometric solution for inverse kinematics of redundant teleoperated surgical snake robots,Redundant teleoperated surgical snake robots,Robotics,
127,IEEE International Conference on Industrial Technology (ICIT),2017,A novel adaptive controller using radial basis function neural network for the wind energy conversion system,Novel adaptive controller using radial basis function neural network,AI,
128,IEEE International Conference on Industrial Technology (ICIT),2017,Adaptive formation control of robot swarms using optimized potential field method,Robot swarms using optimized potential field method,Robotics,
129,IEEE International Conference on Industrial Technology (ICIT),2017,Adaptive genetic neuro-fuzzy attitude control for a fixed wing UAV,Fuzzy attitude control,Control,
130,IEEE International Conference on Industrial Technology (ICIT),2017,Adaptive nonlinear sliding mode control with a nonlinear sliding surface for feed drive systems,Adaptive nonlinear sliding mode control,Electronics,
131,IEEE International Conference on Industrial Technology (ICIT),2017,Analysis of virtual environment haptic robotic systems for a rehabilitation of post-stroke patients,Virtual environment haptic robotic systems,Robotics,
132,IEEE International Conference on Industrial Technology (ICIT),2017,Attitude control of re-entry vehicles using adaptive SDRE technique,Entry vehicles using adaptive sdre technique,Vehicle dynamics,
133,IEEE International Conference on Industrial Technology (ICIT),2017,Bidirectional fuzzy PD control for active vibration control of building structure,Bidirectional fuzzy pd control,Electronics,
134,IEEE International Conference on Industrial Technology (ICIT),2017,Cointegration analysis for IMU in a fixed-wing UAV,Wing uav,Numerical analysis,
135,IEEE International Conference on Industrial Technology (ICIT),2017,Design and control of a sit-to-stand assistive device via EtherCAT fieldbus,Stand assistive device via ethercat fieldbus,Control,
136,IEEE International Conference on Industrial Technology (ICIT),2017,Design and optimization of a tendon-driven robotic hand,Driven robotic hand,Robotics,
137,IEEE International Conference on Industrial Technology (ICIT),2017,Dynamic grinding manipulation based on removal volume rate control,Removal volume rate control,Control,
138,IEEE International Conference on Industrial Technology (ICIT),2017,Edge deletion algorithm for minimally rigid graph using consensus protocols,Minimally rigid graph using consensus protocols,Algorithm,
139,IEEE International Conference on Industrial Technology (ICIT),2017,Efficient control of automotive R744 heat pump using Nelder-Mead simplex method,Automotive r744 heat pump using nelder,Control,
140,IEEE International Conference on Industrial Technology (ICIT),2017,Event triggered control of singularly perturbec linear system based on its slow and fast model,Singularly perturbec linear system based,Control,
141,IEEE International Conference on Industrial Technology (ICIT),2017,Experimental implementation of loop closure detection using data dimensionality reduction by spectral method,Loop closure detection using data dimensionality reduction,Dynamics,
142,IEEE International Conference on Industrial Technology (ICIT),2017,FAT-based robust adaptive control of flexible-joint robots: Singular perturbation approach,Based robust adaptive control,Robotics,
143,IEEE International Conference on Industrial Technology (ICIT),2017,Fractional order sliding mode controller for a solid-core magnetic bearing system,Fractional order sliding mode controller,Electronics,
144,IEEE International Conference on Industrial Technology (ICIT),2017,Geogebra as a tool of design of ultrafast and robust controller,Robust controller,Control,
145,IEEE International Conference on Industrial Technology (ICIT),2017,Local stability of flat-foot dynamic bipedal walking with compliant joints,Foot dynamic bipedal walking,Dynamics,
146,IEEE International Conference on Industrial Technology (ICIT),2017,Mechatronic design of an ankle-foot rehabilitation robot for children with cerebral palsy and preliminary clinical trial,Preliminary clinical trial,Robotics,
147,IEEE International Conference on Industrial Technology (ICIT),2017,Minimizing rework costs in multistage production processes by modifying quality specification limits,Modifying quality specification limits,Dynamics,
148,IEEE International Conference on Industrial Technology (ICIT),2017,Model based path planning using Q-Learning,Model based path planning using q,AI,
149,IEEE International Conference on Industrial Technology (ICIT),2017,Modified state predictive control of continuous-time systems with input delay,Modified state predictive control,Control,
150,IEEE International Conference on Industrial Technology (ICIT),2017,Multirate output feedback based discrete-time sliding mode control for fractional delay compensation in NCSs,Multirate output feedback based discrete,Electronics,
151,IEEE International Conference on Industrial Technology (ICIT),2017,"Neural-adaptive backstepping for flexible-joint robots with neither extra parameters, extra networks, nor robust terms",Neither extra parameters,AI,
152,IEEE International Conference on Industrial Technology (ICIT),2017,Optimal collision free path planning for an autonomous articulated vehicle with two trailers,Optimal collision free path planning,Vehicle dynamics,
153,IEEE International Conference on Industrial Technology (ICIT),2017,Robust and high-mobility walking control for uneven terrain without zero-moment-point feedback,Uneven terrain without zero,Electronics,
154,IEEE International Conference on Industrial Technology (ICIT),2017,Simplified decoupling based control for processes having complex EOTF dynamics,Simplified decoupling based control,Control,
155,IEEE International Conference on Industrial Technology (ICIT),2017,Sliding mode control of underactuated five-link biped robot for climbing stairs based on real human data,Sliding mode control,Robotics,
156,IEEE International Conference on Industrial Technology (ICIT),2017,Two practical simulators of a traveling mobile robot equipped with optical mice and their optimal parameter setting,Traveling mobile robot equipped,Robotics,
157,IEEE International Conference on Industrial Technology (ICIT),2017,Uncertain nonlinear system control with fuzzy differential equations and Z-numbers,Uncertain nonlinear system control,Uncertainty quantification,
158,IEEE International Conference on Industrial Technology (ICIT),2017,Universal dynamic tracking control law for mobile robot trajectory tracking,Universal dynamic tracking control law,Robotics,
159,IEEE International Conference on Industrial Technology (ICIT),2017,Visual servoing based pickup of stationary objects with a dynamically controlled manipulator,Visual servoing based pickup,Control,
160,IEEE International Conference on Industrial Technology (ICIT),2017,"Sensors, actuators, system integration and nano-technologies",System integration,Electronics,
161,IEEE International Conference on Industrial Technology (ICIT),2017,Design and development of a water quality monitoring network and system,Water quality monitoring network,AI,
162,IEEE International Conference on Industrial Technology (ICIT),2017,Double stage FPCB scanning micromirror for laser pattern generation,Double stage fpcb scanning micromirror,Dynamics,
163,IEEE International Conference on Industrial Technology (ICIT),2017,Experimenting capacitive sensing technique for structural integrity assessment,Experimenting capacitive sensing technique,Electronics,
164,IEEE International Conference on Industrial Technology (ICIT),2017,Reduction of drift impact in gas sensor response to improve quantitative odor analysis,Improve quantitative odor analysis,Electronics,
165,IEEE International Conference on Industrial Technology (ICIT),2017,Tactile and proximity sensor using self-capacitance measurement on curved surface,Proximity sensor using self,Measurements,
166,IEEE International Conference on Industrial Technology (ICIT),2017,Electronic system on chip and real time embedded control,Real time embedded control,Electronics,
167,IEEE International Conference on Industrial Technology (ICIT),2017,Characterization of FPGA-master ARM communication delays in zynq devices,Master arm communication delays,Electronics,
168,IEEE International Conference on Industrial Technology (ICIT),2017,Control and monitoring systems update for thermal printers,Monitoring systems update,Control,
169,IEEE International Conference on Industrial Technology (ICIT),2017,Hardware implementation of enhanced virtual release advancing for real-time task scheduling,Enhanced virtual release advancing,Numerical analysis,
170,IEEE International Conference on Industrial Technology (ICIT),2017,National instrument-based experimental validation of a nonlinear real-time induction motor model in an EV simulation system,Time induction motor model,Modeling,
171,IEEE International Conference on Industrial Technology (ICIT),2017,Universal real-time control framework and Internet of Things for fast-paced research and development based production environments,Development based production environments,IOT & VR/AR,
172,IEEE International Conference on Industrial Technology (ICIT),2017,Signal and image processing and computational intelligence [breaker page],Image processing,Dynamics,
173,IEEE International Conference on Industrial Technology (ICIT),2017,"A quantitative method for selecting denoising filters, based on a new edge-sensitive metric",Selecting denoising filters,Dynamics,
174,IEEE International Conference on Industrial Technology (ICIT),2017,Combining convolutional neural network and self-adaptive algorithm to defeat synthetic multi-digit text-based CAPTCHA,Combining convolutional neural network,AI,
175,IEEE International Conference on Industrial Technology (ICIT),2017,Convolutional networks for voting-based anomaly classification in metal surface inspection,Metal surface inspection,AI,
176,IEEE International Conference on Industrial Technology (ICIT),2017,Detection and tracking targets under low SNR,Tracking targets,Electronics,
177,IEEE International Conference on Industrial Technology (ICIT),2017,Driving event detection and driving style classification using artificial neural networks,Driving style classification using artificial neural networks,AI,
178,IEEE International Conference on Industrial Technology (ICIT),2017,Facial clustering model upon principal component analysis databases,Facial clustering model upon principal component analysis databases,Electronics,
179,IEEE International Conference on Industrial Technology (ICIT),2017,Far-field light imaging in the presence of atmospheric turbulence with rotating anti-phase apertures: Theoretical investigation,Field light imaging,Dynamics,
180,IEEE International Conference on Industrial Technology (ICIT),2017,Fusion-based underwater image enhancement by wavelet decomposition,Based underwater image enhancement,Dynamics,
181,IEEE International Conference on Industrial Technology (ICIT),2017,Image super-resolution via weighted random forest,Resolution via weighted random forest,Dynamics,
182,IEEE International Conference on Industrial Technology (ICIT),2017,Integrating spectral and spatial features for hyperspectral image classification using low-rank representation,Hyperspectral image classification using low,Dynamics,
183,IEEE International Conference on Industrial Technology (ICIT),2017,Multi-class SVM based gradient feature for banknote recognition,Class svm based gradient feature,AI,
184,IEEE International Conference on Industrial Technology (ICIT),2017,On the applicability of inverse perspective mapping for the forward distance estimation based on the HSV colormap,Forward distance estimation based,Measurements,
185,IEEE International Conference on Industrial Technology (ICIT),2017,Prognostics of damage growth in composite materials using machine learning techniques,Composite materials using machine learning techniques,AI,
186,IEEE International Conference on Industrial Technology (ICIT),2017,Proportional data clustering using K-means algorithm: A comparison of different distances,Proportional data clustering using k,Algorithm,
187,IEEE International Conference on Industrial Technology (ICIT),2017,Real-time signal frequency analysis in variable speed drives using the sparse fast Fourier transform (sFFT),Variable speed drives using,Numerical analysis,
188,IEEE International Conference on Industrial Technology (ICIT),2017,Recent advances in features extraction and description algorithms: A comprehensive survey,Recent advances,Algorithm,
189,IEEE International Conference on Industrial Technology (ICIT),2017,"Rolling fault diagnosis via robust semi-supervised model with capped l2,1-norm regularization",Rolling fault diagnosis via robust semi,AI,
190,IEEE International Conference on Industrial Technology (ICIT),2017,Smoke detection using simplified descriptors of video information,Smoke detection using simplified descriptors,Dynamics,
191,IEEE International Conference on Industrial Technology (ICIT),2017,Tactile texture recognition using convolutional neural networks for time-series data of pressure and 6-axis acceleration sensor,Tactile texture recognition using convolutional neural networks,AI,
192,IEEE International Conference on Industrial Technology (ICIT),2017,The demodulation algorithm of track frequency shift signal based on windowed interpolation FFT,Track frequency shift signal based,Algorithm,
