,Conference,Year,Title,Keywords,Category,Note
34,IEEE International Conference on Industrial Technology (ICIT),2019,Radio Map Building with IEEE 802.15.4 for Indoor Localization Applications,Radio map building,Dynamics,
35,IEEE International Conference on Industrial Technology (ICIT),2019,Robust Adaptive Control of Internet-based Bilateral Teleoperation Systems with Time-Varying Delay and Model Uncertainties,Based bilateral teleoperation systems,IOT & VR/AR,
36,IEEE International Conference on Industrial Technology (ICIT),2019,Robust Adaptive Synchronisation of a Single-Master Multi-Slave Teleoperation System over Delayed Communication,Slave teleoperation system,Dynamics,
37,IEEE International Conference on Industrial Technology (ICIT),2019,The Forced Vibration Analysis of Hexarot Parallel Mechanisms,Hexarot parallel mechanisms,Numerical analysis,
38,IEEE International Conference on Industrial Technology (ICIT),2019,Wideband Sensorless Force Control Based on Singular Spectrum Analysis and Dither Periodic Component Elimination Kalman Filter,Dither periodic component elimination kalman filter,Control,
39,IEEE International Conference on Industrial Technology (ICIT),2019,Electrical Machines and Drives,Electrical machines,Electronics,
40,IEEE International Conference on Industrial Technology (ICIT),2019,A 2.5 V 600 A MOSFET-Based DC Traction Motor,Based dc traction motor,Electronics,
41,IEEE International Conference on Industrial Technology (ICIT),2019,Adapted Back-EMF Sensorless Control for Permanent Magnet Synchronous Motors,Permanent magnet synchronous motors,Electronics,
42,IEEE International Conference on Industrial Technology (ICIT),2019,An Improved Model for Circulating Bearing Currents in Inverter-Fed AC Machines,Fed ac machines,Electronics,
43,IEEE International Conference on Industrial Technology (ICIT),2019,Autonomously Obtaining System Efficiency Maps from Motor Drive Systems,Autonomously obtaining system efficiency maps,Dynamics,
44,IEEE International Conference on Industrial Technology (ICIT),2019,Comparative Analysis for Sensorless Displacement Estimation of Electrostatic Film Motors in Different Motor Configurations,Sensorless displacement estimation,Measurements,
45,IEEE International Conference on Industrial Technology (ICIT),2019,Comparison of radial and tangential forces effect on the radial vibrations of synchronous machines,Tangential forces effect,Electronics,
46,IEEE International Conference on Industrial Technology (ICIT),2019,DC voltage ripple estimation in high performance electric power-trains,High performance electric power,Vehicle dynamics,
47,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental Verification of Position Sensorless Control of SynRMs based on Magnetic Saturation depending on Current Phase Angles,Position sensorless control,Control,
48,IEEE International Conference on Industrial Technology (ICIT),2019,FEM based analysis of the impact of temperature on the stability range of anisotropy based encoderless control schemes,Anisotropy based encoderless control schemes,Electronics,
49,IEEE International Conference on Industrial Technology (ICIT),2019,Fixed and Variable Amplitude Virtual Vectors for Model Predictive Control of Six-Phase PMSMs with Single Neutral Configuration,Variable amplitude virtual vectors,Control,
50,IEEE International Conference on Industrial Technology (ICIT),2019,Improvement of Position Sensorless Control Performance for High Speed PMSM with All-pass Filters,Position sensorless control performance,Control,
51,IEEE International Conference on Industrial Technology (ICIT),2019,Influence of the Control Strategy on the Efficiency of SynRM Based Small-Scale Wind Generators,Synrm based small,Control,
52,IEEE International Conference on Industrial Technology (ICIT),2019,Load Cycle-Based Design Optimization of Induction Motor Drives for Highly Dynamic Applications,Induction motor drives,Optimization,
53,IEEE International Conference on Industrial Technology (ICIT),2019,On Air-Gap Approximations for Slotted Electrical Machine Models Assuming Radial Magnetic Fields,Slotted electrical machine models assuming radial magnetic fields,Electronics,
54,IEEE International Conference on Industrial Technology (ICIT),2019,Optimal Design and Experimental Validation of a Novel Line-frequency Zig-Zag Transformer Employed in a Unified AC-DC System,Zag transformer employed,Electronics,
55,IEEE International Conference on Industrial Technology (ICIT),2019,Parameter Variation Insensitive Armature Temperature Estimation Method for SPMSM Servo System,Parameter variation insensitive armature temperature estimation method,Measurements,
56,IEEE International Conference on Industrial Technology (ICIT),2019,Predictive Current Control Based on Variable Amplitude Virtual Vectors for Six-Phase Permanent Magnet Synchronous Machines,Phase permanent magnet synchronous machines,Electronics,
57,IEEE International Conference on Industrial Technology (ICIT),2019,Starting and Dynamic Performance of A Parallel Field Rotor Type Hybrid Generator with PM Exciter,Parallel field rotor type hybrid generator,Dynamics,
58,IEEE International Conference on Industrial Technology (ICIT),2019,Power Electronics and Renewable Energy Conversion,Renewable energy conversion,Electronics,
59,IEEE International Conference on Industrial Technology (ICIT),2019,A Bidirectional Three-Level Current-Fed DC/DC Converter Using Dual Phase Shift Modulation,Dc converter using dual phase shift modulation,Electronics,
60,IEEE International Conference on Industrial Technology (ICIT),2019,A Comprehensive Sensitivity Evaluation of a GaN Based Class ᶲ2 Inverter at Very High Frequency (VHF),Gan based class ᶲ2 inverter,Dynamics,
61,IEEE International Conference on Industrial Technology (ICIT),2019,A Flywheel Energy Storage System in a Microgrid for Powering Small Villages in Remote Islands in the South Pacific,Flywheel energy storage system,Electronics,
62,IEEE International Conference on Industrial Technology (ICIT),2019,A Novel Two-Stage DC/DC Converter Applied to Power Processing Unit for Astronautical Ion Propulsion System,Astronautical ion propulsion system,Electronics,
63,IEEE International Conference on Industrial Technology (ICIT),2019,A Performance Comparison Between Synchronous and Asynchronous Electrostatic Harvesters,Asynchronous electrostatic harvesters,Electronics,
64,IEEE International Conference on Industrial Technology (ICIT),2019,A Reconfigurable Converter with Bidirectional Energy Transfer,Bidirectional energy transfer,Dynamics,
65,IEEE International Conference on Industrial Technology (ICIT),2019,A Robust LESO-based DC-Link Voltage Controller for Variable Speed Hydro-Electric Plants,Variable speed hydro,Electronics,
66,IEEE International Conference on Industrial Technology (ICIT),2019,A Series-Connected Hybrid Modular Multilevel Converter for HVDC Tapping Application,Connected hybrid modular multilevel converter,Electronics,
67,IEEE International Conference on Industrial Technology (ICIT),2019,A Single-Stage Soft-Switching AC/DC Converter without Soft-Switching Auxiliary Circuit,Dc converter without soft,Electronics,
68,IEEE International Conference on Industrial Technology (ICIT),2019,A Wireless Power Transfer System with Robust Primary-Sided Current Based on the Self-Excited Inverter,Wireless power transfer system,Electronics,
69,IEEE International Conference on Industrial Technology (ICIT),2019,An LED Driver with Wide Operation Range for Automotive Lighting,Wide operation range,Dynamics,
70,IEEE International Conference on Industrial Technology (ICIT),2019,Benchmark of DC-link LC Filters based on Passive Inductor and Two-terminal Active Inductor,Link lc filters based,Electronics,
71,IEEE International Conference on Industrial Technology (ICIT),2019,Charge-Equalization Circuit with Single Resonant Energy Tank for Series Batteries,Single resonant energy tank,Dynamics,
72,IEEE International Conference on Industrial Technology (ICIT),2019,Control of a Three-Phase Cascaded H-Bridge Multilevel Inverter for Solar Energy Injection,Solar energy injection,Control,
73,IEEE International Conference on Industrial Technology (ICIT),2019,Control Strategies for A New Hybrid Modular Multilevel Converter under Fault Conditions,New hybrid modular multilevel converter,Control,
74,IEEE International Conference on Industrial Technology (ICIT),2019,Control Strategy for Dynamic Voltage Restorer Under Distorted and Unbalanced Voltage Conditions,Unbalanced voltage conditions,Control,
75,IEEE International Conference on Industrial Technology (ICIT),2019,Decentralised Master-slave Control for Series-cascaded AC Microgrid Integrating Solar Photovoltaic Generation,Cascaded ac microgrid integrating solar photovoltaic generation,Electronics,
76,IEEE International Conference on Industrial Technology (ICIT),2019,Design and Implementation of Interleaved Boost Converters Featuring ZVS,Interleaved boost converters featuring zvs,Dynamics,
77,IEEE International Conference on Industrial Technology (ICIT),2019,Energy Scavenging For Mobile and Wireless Devices Using CMOS Rectifier Circuit,Wireless devices using cmos rectifier circuit,Electronics,
78,IEEE International Conference on Industrial Technology (ICIT),2019,Error Analysis of An Accurate Bipolar Voltage Measurement Circuit for Online Health Monitoring of IGBTs,Accurate bipolar voltage measurement circuit,Measurements,
79,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental analysis of a DC current-controlled variable inductor in a DC-DC converter,Controlled variable inductor,Electronics,
80,IEEE International Conference on Industrial Technology (ICIT),2019,Harmonic Analysis of Grid-tied Active Front End Inverters for the Frequency Range of 0-9 kHz in Distribution Networks:Addressing Future Regulations,Tied active front end inverters,AI,
81,IEEE International Conference on Industrial Technology (ICIT),2019,High Step-up DC-DC Boost Converter With Multiple Outputs,Dc boost converter,Electronics,
82,IEEE International Conference on Industrial Technology (ICIT),2019,High Step-Up Interleaved Converter With Three-Winding Coupled Inductors and Voltage Multiplier Cells,Winding coupled inductors,Dynamics,
83,IEEE International Conference on Industrial Technology (ICIT),2019,Impacts of Linear Controllers for Power Interfaces in Damping Impedance Model Based Power Hardware-in-the-Loop,Damping impedance model based power hardware,Electronics,
84,IEEE International Conference on Industrial Technology (ICIT),2019,Impacts of Linear Controllers for Power Interfaces in Ideal Transformer Model Based Power Hardware-in-the-Loop,Ideal transformer model based power hardware,Electronics,
85,IEEE International Conference on Industrial Technology (ICIT),2019,The improvement of cascaded converter design using quadratic boosting structure with high voltage gain and low duty cycle,Cascaded converter design using quadratic boosting structure,Dynamics,
86,IEEE International Conference on Industrial Technology (ICIT),2019,Improving the Energy Storage of Standalone PV Systems while Enhancing the Charging Efficiency using Supercapacitors,Charging efficiency using supercapacitors,Electronics,
87,IEEE International Conference on Industrial Technology (ICIT),2019,Measurement and Use Model of Electrical Energy Recovered from Drinking Water Flow in Domestic Network at Guayaquil City,Electrical energy recovered,AI,
88,IEEE International Conference on Industrial Technology (ICIT),2019,Method to Reduce Harmonic Voltage Distortion and Improve Harmonic Current Sharing in an islanded AC Microgrid,Reduce harmonic voltage distortion,Electronics,
89,IEEE International Conference on Industrial Technology (ICIT),2019,Modeling and Implementation of Active-Harmonic-Elimination Switched-Capacitor Boost DC-AC Inverter,Capacitor boost dc,Electronics,
90,IEEE International Conference on Industrial Technology (ICIT),2019,Modulation Strategy for Optimized Transient Performance of Dual Active Bridge Converter under Reverse of Power Flow Direction,Dual active bridge converter,Electronics,
91,IEEE International Conference on Industrial Technology (ICIT),2019,Performance Characteristics of Energy-Efficient LED Lamps Leading to Supercapacitor Assisted LED (SCALED) Technique for DC-Microgrid Applications,Efficient led lamps leading,Electronics,
92,IEEE International Conference on Industrial Technology (ICIT),2019,Predictive Control of a Three-Phase Cascaded H-Bridge Multilevel Inverter for Solar Energy Injection,Solar energy injection,Control,
93,IEEE International Conference on Industrial Technology (ICIT),2019,Resonance Damping of DFIG System Based on Multi-branch Virtual Impedance,Dfig system based,Electronics,
94,IEEE International Conference on Industrial Technology (ICIT),2019,Sequential Phase-Shifted Model Predictive Control for a Five-Level Flying Capacitor Converter,Shifted model predictive control,Electronics,
95,IEEE International Conference on Industrial Technology (ICIT),2019,Simple Bidirectional Power Line Communication with Switching Converters in DC Power Distribution Network,Simple bidirectional power line communication,AI,
96,IEEE International Conference on Industrial Technology (ICIT),2019,Stability Analysis and Optimization of Dual Active Bridge Converter with LC Input Filter,Dual active bridge converter,Electronics,
97,IEEE International Conference on Industrial Technology (ICIT),2019,Switching Time Characterization and Modeling of AlN/GaN MIS-HEMTs,Switching time characterization,Electronics,
98,IEEE International Conference on Industrial Technology (ICIT),2019,Thermal Characterization of the Alternate Arm Converter for HVDC Applications,Alternate arm converter,Electronics,
99,IEEE International Conference on Industrial Technology (ICIT),2019,Three level Neutral-Point-Clamped Inverter Control Strategy using SVPWM for Multi-Source System Applications,Clamped inverter control strategy using svpwm,Control,
100,IEEE International Conference on Industrial Technology (ICIT),2019,Wide Frequency Operation Control Method of DFIG Connected to DC Grid with Constant Slip,Wide frequency operation control method,Electronics,
101,IEEE International Conference on Industrial Technology (ICIT),2019,"A Probabilistic Economic Load Dispatch Approach for Power Systems with Wind, Photovoltaic and Heat and Power Units",Probabilistic economic load dispatch approach,Uncertainty quantification,
102,IEEE International Conference on Industrial Technology (ICIT),2019,An adaptive disturbance rejection control scheme for voltage regulation in DC micro-grids,Adaptive disturbance rejection control scheme,Electronics,
103,IEEE International Conference on Industrial Technology (ICIT),2019,An Efficient Method for Distribution System Reliability Evaluation Incorporating Weather Dependent Factors,Distribution system reliability evaluation incorporating weather dependent factors,Electronics,
104,IEEE International Conference on Industrial Technology (ICIT),2019,An Exchange Mechanism to Coordinate Flexibility in Residential Energy Cooperatives,Residential energy cooperatives,Dynamics,
105,IEEE International Conference on Industrial Technology (ICIT),2019,Characterization of Frequency Stability in Power System with Large-Scale DFIG Wind Farms,Scale dfig wind farms,Electronics,
106,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed coordinated control of multi-agent system for medium and low voltage AC-DC distribution network,Low voltage ac,AI,
107,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed Dispatching Optimization Considering Discharging of Electric Vehicles and Security Constraints,Distributed dispatching optimization considering discharging,Formulation,
108,IEEE International Conference on Industrial Technology (ICIT),2019,Economic performance of a grid-interactive system with storage under a dynamic electricity pricing environment,Dynamic electricity pricing environment,Electronics,
109,IEEE International Conference on Industrial Technology (ICIT),2019,Fractional-order Modeling and Control of Power System Stabilizer,Power system stabilizer,Electronics,
110,IEEE International Conference on Industrial Technology (ICIT),2019,Guidelines Resulting from the Application of Hybrid Dynamic Simulation in Calibrating Parameters of the Itaipu Generators,Hybrid dynamic simulation,Modeling,
111,IEEE International Conference on Industrial Technology (ICIT),2019,Impact of FCAS Market Rules on Australia’s National Electricity Market Dynamic Stability,National electricity market dynamic stability,Electronics,
112,IEEE International Conference on Industrial Technology (ICIT),2019,Improving Power Quality of Distributed PV-EV Distribution Grid by Mitigating Unbalance,Improving power quality,Dynamics,
113,IEEE International Conference on Industrial Technology (ICIT),2019,Increase of outdated power units efficiency as the way of CO2 emission reduction,Outdated power units efficiency,Dynamics,
114,IEEE International Conference on Industrial Technology (ICIT),2019,Methods of improving efficiency of natural gas-fueled power plants as the way of reducing CO2 emission,Reducing co2 emission,Dynamics,
115,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-Objective Energy Management Approach Considering Energy Storages in Distribution Networks with Respect to Voltage Security,Objective energy management approach considering energy storages,AI,
116,IEEE International Conference on Industrial Technology (ICIT),2019,Optimal Reactive Power Dispatch Considering Reactive Power Support from Renewable Energy Generators,Optimal reactive power dispatch considering reactive power support,Electronics,
117,IEEE International Conference on Industrial Technology (ICIT),2019,Optimized Water Consumption Considering Power Plants Efficiency in Power System Generation,Optimized water consumption considering power plants efficiency,Optimization,
118,IEEE International Conference on Industrial Technology (ICIT),2019,Parameter Estimation and Power Prediction for PV Power Generation Using a Multi-agent Algorithm,Pv power generation using,Algorithm,
119,IEEE International Conference on Industrial Technology (ICIT),2019,Peak Current Control and Feed-Forward Compensation for the DAB Converter,Peak current control,Control,
120,IEEE International Conference on Industrial Technology (ICIT),2019,Photovoltaic Power System with Ancillary Service Capability Based on Instantaneous Power,Ancillary service capability based,Dynamics,
121,IEEE International Conference on Industrial Technology (ICIT),2019,Smart Windpark Laboratory: Infrastructure for Application-oriented Wind Energy Research,Oriented wind energy research,Smart technologies,
122,IEEE International Conference on Industrial Technology (ICIT),2019,Strategic Bidding in Electricity Markets: A Power Grid Partitioning Approach,Power grid partitioning approach,Electronics,
123,IEEE International Conference on Industrial Technology (ICIT),2019,Transient Harmonic Voltage based Protection Scheme for Multi-terminal HVDC Transmission Networks,Transient harmonic voltage based protection scheme,AI,
124,IEEE International Conference on Industrial Technology (ICIT),2019,Wind Farm Layout Optimization with a Novel Gaussian Wake Model,Wind farm layout optimization,Optimization,
125,IEEE International Conference on Industrial Technology (ICIT),2019,"Sensors, Actuators and Micro-Nanotechnology",Sensors,Electronics,
126,IEEE International Conference on Industrial Technology (ICIT),2019,Comparison of Magnetic Field Sensor Technologies for the use in Wheel Speed Sensors,Magnetic field sensor technologies,Dynamics,
127,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental Validation of Noise Power in System Under Hardware Constraints,Noise power,Formulation,
128,IEEE International Conference on Industrial Technology (ICIT),2019,Force Control for Contact with Flexible Objects Using Reflected-Wave Rejection,Flexible objects using reflected,Electronics,
129,IEEE International Conference on Industrial Technology (ICIT),2019,Modified State Estimation with Fixed Point Update Based on Maximum Correntropy Criterion,Fixed point update based,Measurements,
130,IEEE International Conference on Industrial Technology (ICIT),2019,Motion Reproduction for Flexible Structure using Wave–based Load Disturbance Observer,Flexible structure using wave – based load disturbance observer,Robotics,
131,IEEE International Conference on Industrial Technology (ICIT),2019,Motor-Driven Polygon Mirrors for Measurements of Nano-Second Phenomena,Driven polygon mirrors,Measurements,
132,IEEE International Conference on Industrial Technology (ICIT),2019,"Cloud Computing, Big Data and Software Engineering",Software engineering,Dynamics,
133,IEEE International Conference on Industrial Technology (ICIT),2019,A Cloud Bidding Framework for Deadline Constrained Jobs,Deadline constrained jobs,Vehicle dynamics,
134,IEEE International Conference on Industrial Technology (ICIT),2019,Analysis of Industrial Control System Software to Detect Semantic Clones,Industrial control system software,Control,
135,IEEE International Conference on Industrial Technology (ICIT),2019,Analysis of Network Techniques and Cybersecurity for Improving Performance of Big Data IoT and Cyber-Physical Communication Internetwork,Physical communication internetwork,AI,
136,IEEE International Conference on Industrial Technology (ICIT),2019,Interoperability Mismatch Challenges in Heterogeneous SOA-based Systems,Interoperability mismatch challenges,Dynamics,
137,IEEE International Conference on Industrial Technology (ICIT),2019,PABED – A Tool for Big Education Data Analysis,Big education data analysis,Numerical analysis,
138,IEEE International Conference on Industrial Technology (ICIT),2019,Parsimonious Evolutionary-based Model Development for Detecting Artery Disease,Detecting artery disease,Modeling,
139,IEEE International Conference on Industrial Technology (ICIT),2019,Product design with integrated holistic validation of economics of metal-based 3D-printing by the help of a recommender system,Integrated holistic validation,Dynamics,
140,IEEE International Conference on Industrial Technology (ICIT),2019,Syntactic Translation of Message Payloads Between At Least Partially Equivalent Encodings,Least partially equivalent encodings,Electronics,
141,IEEE International Conference on Industrial Technology (ICIT),2019,Towards Operational Use of Unit Manufacturing Process Models,Unit manufacturing process models,Electronics,
142,IEEE International Conference on Industrial Technology (ICIT),2019,Electronic Systems on Chip and Embedded Control,Embedded control,Electronics,
143,IEEE International Conference on Industrial Technology (ICIT),2019,Reconfigurable RISC-V Secure Processor And SoC Integration,V secure processor,Dynamics,
144,IEEE International Conference on Industrial Technology (ICIT),2019,Signal and Image Processing and Computational Intelligence,Image processing,Dynamics,
145,IEEE International Conference on Industrial Technology (ICIT),2019,A 0.75-V 32-MHz 181-µW SOTB-65nm Floating-point Twiddle Factor Using Adaptive CORDIC,Point twiddle factor using adaptive cordic,Electronics,
146,IEEE International Conference on Industrial Technology (ICIT),2019,A Novel Arrhythmia Classification Method Based On Convolutional Neural Networks Interpretation of Electrocardiogram Images,Novel arrhythmia classification method based,AI,
147,IEEE International Conference on Industrial Technology (ICIT),2019,A Textural Deep Neural Network Combined With Handcrafted Features for Mechanical Failure Classification,Textural deep neural network combined,AI,
148,IEEE International Conference on Industrial Technology (ICIT),2019,An Efficient Hand Gesture Recognition System Based on Deep CNN,Efficient hand gesture recognition system based,AI,
149,IEEE International Conference on Industrial Technology (ICIT),2019,Drivers Awareness Evaluation using Physiological Measurement in a Driving Simulator,Drivers awareness evaluation using physiological measurement,Measurements,
150,IEEE International Conference on Industrial Technology (ICIT),2019,Evaluating Architecture Impacts on Deep Imitation Learning Performance for Autonomous Driving,Deep imitation learning performance,AI,
151,IEEE International Conference on Industrial Technology (ICIT),2019,Medicine Tablet Authentication Using,Medicine tablet authentication using,Dynamics,
152,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-Task Learning with Knowledge Transfer for Facial Attribute Classification,Facial attribute classification,AI,
153,IEEE International Conference on Industrial Technology (ICIT),2019,Multigradient-based Convolutional Neural Network,Based convolutional neural network,AI,
154,IEEE International Conference on Industrial Technology (ICIT),2019,Probability Density for Amazon Spot Instance Price,Amazon spot instance price,Dynamics,
155,IEEE International Conference on Industrial Technology (ICIT),2019,Regressive Scale Estimation for Visual Tracking,Regressive scale estimation,Measurements,
156,IEEE International Conference on Industrial Technology (ICIT),2019,Statistical Analysis of Various Hybridization of Evolutionary Algorithm for Traveling Salesman Problem,Traveling salesman problem,Algorithm,
157,IEEE International Conference on Industrial Technology (ICIT),2019,Stereo Matching Based on Guided Image Filtering with Permeability Filter,Stereo matching based,Dynamics,
158,IEEE International Conference on Industrial Technology (ICIT),2019,Study on a Selection Method of Objects contribute to Driver Operation based on a Statistical Driving Behavior Model,Statistical driving behavior model,Modeling,
159,IEEE International Conference on Industrial Technology (ICIT),2019,Temporal Convolutional Memory Networks for Remaining Useful Life Estimation of Industrial Machinery,Temporal convolutional memory networks,AI,
160,IEEE International Conference on Industrial Technology (ICIT),2019,Transition to Electrical Vehicles Based on Multi-Attribute Decision Making,Electrical vehicles based,Vehicle dynamics,
161,IEEE International Conference on Industrial Technology (ICIT),2019,"Industrial Automation, Communication, Networking and Informatics",Industrial automation,AI,
162,IEEE International Conference on Industrial Technology (ICIT),2019,an Three-Dimensional Simulation Method in Industry,Dimensional simulation method,Modeling,
163,IEEE International Conference on Industrial Technology (ICIT),2019,Formal Design and Implementation of Supervisory Controller for a Didactic Manufacturing Cell,Didactic manufacturing cell,AI,
164,IEEE International Conference on Industrial Technology (ICIT),2019,Implementing Digital Twins of Smart Factories with Interval Algebra,Implementing digital twins,Smart technologies,
165,IEEE International Conference on Industrial Technology (ICIT),2019,Multihop Gateway-to-Gateway Communication Protocol for LoRa Networks,Gateway communication protocol,AI,
166,IEEE International Conference on Industrial Technology (ICIT),2019,"OPC UA versus ROS, DDS, and MQTT: Performance Evaluation of Industry 4.0 Protocols",Opc ua versus ros,Dynamics,
167,IEEE International Conference on Industrial Technology (ICIT),2019,Routing Graph Management for Mobility Support in Industrial Wireless Sensor Networks,Industrial wireless sensor networks,AI,
168,IEEE International Conference on Industrial Technology (ICIT),2019,Verification of fault tolerant safety I&C systems using model checking,C systems using model checking,Modeling,
169,IEEE International Conference on Industrial Technology (ICIT),2019,"Systems Reliability, Conditions Monitoring and Fault Diagnosis",Systems reliability,Dynamics,
170,IEEE International Conference on Industrial Technology (ICIT),2019,A Grid Connected PV System Fault Diagnosis Method,Grid connected pv system fault diagnosis method,Dynamics,
171,IEEE International Conference on Industrial Technology (ICIT),2019,A LS-SVM based Approach for Turbine Engines Prognostics Using Sensor Data,Turbine engines prognostics using sensor data,Electronics,
172,IEEE International Conference on Industrial Technology (ICIT),2019,A Multi-Agent Middleware for Resilience Enhancement in Heterogeneous Control Systems,Heterogeneous control systems,Control,
173,IEEE International Conference on Industrial Technology (ICIT),2019,A Study on Machine Learning and Artificial Intelligence Methods in Detecting the Minor Outer-Raceway Bearing Fault,Raceway bearing fault,AI,
174,IEEE International Conference on Industrial Technology (ICIT),2019,Application of CART-Based Variable Ranking for Faulty Variable Isolation in Tennessee Eastman Benchmark Process,Tennessee eastman benchmark process,Dynamics,
175,IEEE International Conference on Industrial Technology (ICIT),2019,Detection of Boiler Tube Leakage Fault in a Thermal Power Plant Using Machine Learning Based Data Mining Technique,Thermal power plant using machine learning based data mining technique,AI,
176,IEEE International Conference on Industrial Technology (ICIT),2019,Maintenance Interval Adjustment by Applying the Bandit Algorithm,Maintenance interval adjustment,Algorithm,
177,IEEE International Conference on Industrial Technology (ICIT),2019,Part Variation Modeling in Multi-Stage Production Systems for Zero-Defect Manufacturing,Stage production systems,Electronics,
