,Conference,Year,Title,Keywords,Category,Note
39,IEEE International Conference on Industrial Technology (ICIT),2021,3D Space Vector Pulse Density Modulation Scheme for Two-Level Four-Leg Inverter,3d space vector pulse density modulation scheme,Electronics,
40,IEEE International Conference on Industrial Technology (ICIT),2021,A Low-Voltage-Deviation and Small-Output-Voltage-Ripple DC-DC Converter with Reduced Output Capacitance in Automotive Applications,Reduced output capacitance,Formulation,
41,IEEE International Conference on Industrial Technology (ICIT),2021,A Modular Multilevel Converter with a Clamping Switch for Quasi-Three-Level Operation,Modular multilevel converter,Dynamics,
42,IEEE International Conference on Industrial Technology (ICIT),2021,A new Switched Capacitor Nine-Level Inverter Based on Flyback DC-DC converter,New switched capacitor nine,Electronics,
43,IEEE International Conference on Industrial Technology (ICIT),2021,A Novel Reference Current Detection Algorithm (RCDA) in 9-Level PEC Converter-based Shunt Active Power Filter,Novel reference current detection algorithm,Algorithm,
44,IEEE International Conference on Industrial Technology (ICIT),2021,A Novel Semi-Isolated Three-Port dc-dc Power Converter with Soft Switching Technique for Hybrid Energy Storage Applications,Hybrid energy storage applications,Electronics,
45,IEEE International Conference on Industrial Technology (ICIT),2021,A Novel Three-Port DC-DC Converter for Integration of PV and Storage in Zonal DC Microgrids,Zonal dc microgrids,Electronics,
46,IEEE International Conference on Industrial Technology (ICIT),2021,A Ripple-Free Output Current Interleaved DC/DC Converter Design Algorithm for EV Charging,Free output current interleaved dc,Algorithm,
47,IEEE International Conference on Industrial Technology (ICIT),2021,A vanadium redox flow battery bracing the pilot microgrid at Eni Renewable Energy & Environmental R&DCenter,Vanadium redox flow battery bracing,Electronics,
48,IEEE International Conference on Industrial Technology (ICIT),2021,Active Damping Control for Variable-Speed Wind Turbines with VSM as Grid-Side Control,Speed wind turbines,Electronics,
49,IEEE International Conference on Industrial Technology (ICIT),2021,An Intelligent Linearization Control Method for Grid-Tied Packed E-Cell Inverter under Load Variations and Parameters Mismatch,Intelligent linearization control method,Electronics,
50,IEEE International Conference on Industrial Technology (ICIT),2021,Analysis and Design of Resonant Class Φ2 Inverter with Low-Voltage Stress,Resonant class φ2 inverter,Numerical analysis,
51,IEEE International Conference on Industrial Technology (ICIT),2021,Application of Variable Carrier Frequency Control by Using Wide Bandgap Semiconductors Inverter for WLTC Mode Driving,Using wide bandgap semiconductors inverter,Control,
52,IEEE International Conference on Industrial Technology (ICIT),2021,Bidirectional Partial Power DC-DC Configuration for HESS interface in EV Powertrains,Bidirectional partial power dc,Vehicle dynamics,
53,IEEE International Conference on Industrial Technology (ICIT),2021,Binary Capacitor Voltage Control-based MMC with a Hybrid Arm Design for Low Nominal DC Voltage Applications,Low nominal dc voltage applications,Electronics,
54,IEEE International Conference on Industrial Technology (ICIT),2021,Comparison Between five MPPT Techniques for the Z-source inverter integrated into a PV system using MCBC control method,Pv system using mcbc control method,Control,
55,IEEE International Conference on Industrial Technology (ICIT),2021,Control of a Single Phase Modular Multilevel Converter based on a New Modulation Technique,Single phase modular multilevel converter based,Control,
56,IEEE International Conference on Industrial Technology (ICIT),2021,Design of a Gain Scheduling Pitch Controller for Wind Turbines by Using the Bode Diagram,Gain scheduling pitch controller,Control,
57,IEEE International Conference on Industrial Technology (ICIT),2021,End-to-End Efficiency Improvement Technique for Supercapacitor Energy Stores in Renewable Energy Applications,End efficiency improvement technique,Electronics,
58,IEEE International Conference on Industrial Technology (ICIT),2021,Enhanced solar water-pumping system driven by a synchronous reluctance motor,Synchronous reluctance motor,Dynamics,
59,IEEE International Conference on Industrial Technology (ICIT),2021,Grid connected Photovoltaic System Based on SPUC5 Inverter,Grid connected photovoltaic system based,Dynamics,
60,IEEE International Conference on Industrial Technology (ICIT),2021,High-Frequency Spread-Spectrum Modulations for Wide-Bandgap Voltage Source Converters,Bandgap voltage source converters,Dynamics,
61,IEEE International Conference on Industrial Technology (ICIT),2021,Improved Stability of DC Catenary Fed Traction Drivers and Auxiliary Converters using QFT Robust Technique,Auxiliary converters using qft robust technique,Electronics,
62,IEEE International Conference on Industrial Technology (ICIT),2021,Influences of Cell to Cell Variances and the Battery Design on thermal and electrical imbalances among parallel Lithium-Ion Cells,Electrical imbalances among parallel lithium,Dynamics,
63,IEEE International Conference on Industrial Technology (ICIT),2021,Integration of Renewable Energy Sources to Wireless Charger of Electrical Vehicle,Renewable energy sources,Vehicle dynamics,
64,IEEE International Conference on Industrial Technology (ICIT),2021,Large-Scale Wind Turbine With Quasi-Z-Source Inverter and Battery,Scale wind turbine,Dynamics,
65,IEEE International Conference on Industrial Technology (ICIT),2021,Large-Signal Electrical Parameter Characterization in Inductive Power Transfer Systems,Signal electrical parameter characterization,Electronics,
66,IEEE International Conference on Industrial Technology (ICIT),2021,LQG digital state-feedback control of a Dual-Active-Bridge Series-Resonant Converter,Lqg digital state,Smart technologies,
67,IEEE International Conference on Industrial Technology (ICIT),2021,Model Predictive Control for paralleled UPS systems with load-side neutral wire,Side neutral wire,Control,
68,IEEE International Conference on Industrial Technology (ICIT),2021,Modeling and dynamic feedback linearization of a 5-switch tri-state buck-boost bidirectional DC-DC converter,Dynamic feedback linearization,Electronics,
69,IEEE International Conference on Industrial Technology (ICIT),2021,Modular Multilevel Converter Circulating Current Control with Single Active Filter Module per Phase,Single active filter module per phase,Electronics,
70,IEEE International Conference on Industrial Technology (ICIT),2021,Modular Multilevel Converters Based on Interleaved Half-Bridge Submodules,Modular multilevel converters based,Dynamics,
71,IEEE International Conference on Industrial Technology (ICIT),2021,Numerical Analysis of Renewable Generation Variability for Energy Storage Smoothing Applications,Energy storage smoothing applications,Numerical analysis,
72,IEEE International Conference on Industrial Technology (ICIT),2021,Optimal Utilization of the Dual-Active Bridge Converter with Bidirectional Charge Control,Bidirectional charge control,Electronics,
73,IEEE International Conference on Industrial Technology (ICIT),2021,Optimization of Bidirectional Modular DC/DC Converter for Low and High Power Operation in Aircraft Applications,High power operation,Electronics,
74,IEEE International Conference on Industrial Technology (ICIT),2021,Partial Power Converter for DCX-based High-Power LED Drivers,Power led drivers,Electronics,
75,IEEE International Conference on Industrial Technology (ICIT),2021,Primary Control and Large-Signal Stability Criteria of an Enhanced Electrical Power System for Space Applications,Enhanced electrical power system,Electronics,
76,IEEE International Conference on Industrial Technology (ICIT),2021,Research on SIDO Converter and Its Power Decoupling Control Strategy,Power decoupling control strategy,Control,
77,IEEE International Conference on Industrial Technology (ICIT),2021,Simple Model Predictive Control of High Power Direct-Driven PMSG Wind Energy Systems,Driven pmsg wind energy systems,Control,
78,IEEE International Conference on Industrial Technology (ICIT),2021,Space Vector Modulation (SVM)-exploited Binary Capacitor Voltage Control (BCVC)-based Flying-Capacitor-Clamped Multilevel Converter (FCCMC) for Low Nominal DC Voltage Applications,Svm )- exploited binary capacitor voltage control,Electronics,
79,IEEE International Conference on Industrial Technology (ICIT),2021,State Space Model for a Droop Control Strategy with Fault Ride-Through in UPS Parallel Inverters,Ups parallel inverters,Electronics,
80,IEEE International Conference on Industrial Technology (ICIT),2021,Three-level DC-DC GaN-based Converter with Active Thermal Control for Powertrain applications in Electric Vehicles,Active thermal control,Vehicle dynamics,
81,IEEE International Conference on Industrial Technology (ICIT),2021,Topology Review of Grid-Connected Multilevel Inverters Supplied by Photovoltaic Panels using Switched-Capacitor Based Circuits,Photovoltaic panels using switched,Electronics,
82,IEEE International Conference on Industrial Technology (ICIT),2021,Two Level AC-DC-AC Converter Design with a New Approach to Implement Finite Control Set Model Predictive Control,Implement finite control set model predictive control,Electronics,
83,IEEE International Conference on Industrial Technology (ICIT),2021,ZPUC9-MMC: An Increased Voltage Level Modular Multilevel Converter,Increased voltage level modular multilevel converter,Dynamics,
84,IEEE International Conference on Industrial Technology (ICIT),2021,Power Systems and Smart Grids,Smart grids,Smart technologies,
85,IEEE International Conference on Industrial Technology (ICIT),2021,A Case Study for maximizing Hydroelectric annual revenue on Brazilian Power Market,Maximizing hydroelectric annual revenue,Dynamics,
86,IEEE International Conference on Industrial Technology (ICIT),2021,A Novel Approach of Loss Sensitivity Factor for Optimal Placement of Battery Energy Storage System,Battery energy storage system,Electronics,
87,IEEE International Conference on Industrial Technology (ICIT),2021,A Novel Method for Stabilizing Buck-Boost Converters with CPL using Model Prediction Control,Cpl using model prediction control,Control,
88,IEEE International Conference on Industrial Technology (ICIT),2021,A Symmetric Block Resampling Method to Generate Energy Time Series Data,Generate energy time series data,Dynamics,
89,IEEE International Conference on Industrial Technology (ICIT),2021,Adapted Operational Management of Wind Turbines for the Provision of Primary Power Reserve,Primary power reserve,Dynamics,
90,IEEE International Conference on Industrial Technology (ICIT),2021,Allocation and Optimal Sizing of Flexible Capacitor Banks for the Minimization of Active Power Losses in Long Unbalanced Rural Medium Voltage Distribution Feeders using Heuristic Algorithms,Long unbalanced rural medium voltage distribution feeders using heuristic algorithms,Algorithm,
91,IEEE International Conference on Industrial Technology (ICIT),2021,Analysis of Droop controlled paralleled Aircraft Generators through common DC Bus,Droop controlled paralleled aircraft generators,Electronics,
92,IEEE International Conference on Industrial Technology (ICIT),2021,Analysis of methods to improve energy storage arbitrage benefit considering capacity degradation,Improve energy storage arbitrage benefit considering capacity degradation,Electronics,
93,IEEE International Conference on Industrial Technology (ICIT),2021,Applications of AI-Based Forecasts in Renewable Based Electricity Balancing Markets,Renewable based electricity balancing markets,Dynamics,
94,IEEE International Conference on Industrial Technology (ICIT),2021,Control and Power Management of a 24-Hour DC Microgrid Improved Model,Hour dc microgrid improved model,Electronics,
95,IEEE International Conference on Industrial Technology (ICIT),2021,Distributed Economic Model Predictive Control of an Electric Power System Using ALADIN,Electric power system using aladin,Control,
96,IEEE International Conference on Industrial Technology (ICIT),2021,Flexible Control Structure of a Smart Transformer for Universal Operation,Flexible control structure,Smart technologies,
97,IEEE International Conference on Industrial Technology (ICIT),2021,Generator Available Inertia Estimation Based on Various Disturbance Measurements of PMU,Generator available inertia estimation based,Measurements,
98,IEEE International Conference on Industrial Technology (ICIT),2021,Load modeling from smart meter data using neural network methods,Smart meter data using neural network methods,AI,
99,IEEE International Conference on Industrial Technology (ICIT),2021,Optimisation of Location and Size for Distributed Generation in Unbalanced Grids,Unbalanced grids,Optimization,
100,IEEE International Conference on Industrial Technology (ICIT),2021,Potential Hazards of Transient Overvoltages in an Industrial DC Grid and Basic Protective Measures,Industrial dc grid,Measurements,
101,IEEE International Conference on Industrial Technology (ICIT),2021,Real-time Smart Microgrid Simulation: The integration of communication layer in electrical simulation,Time smart microgrid simulation,Smart technologies,
102,IEEE International Conference on Industrial Technology (ICIT),2021,Single-Phase Bidirectional PEV Charger for V2G Operation with Coupled-Inductor Cuk Converter,Phase bidirectional pev charger,Dynamics,
103,IEEE International Conference on Industrial Technology (ICIT),2021,Smart charging impact on electric vehicles in presence of photovoltaics,Smart charging impact,Smart technologies,
104,IEEE International Conference on Industrial Technology (ICIT),2021,Socio-economic and technological impact of a microgrid in isolated communities using Simulation Modeling,Isolated communities using simulation modeling,Electronics,
105,IEEE International Conference on Industrial Technology (ICIT),2021,Statistical simulation of Electric Vehicle behaviour applied to low voltage distribution network,Low voltage distribution network,AI,
106,IEEE International Conference on Industrial Technology (ICIT),2021,Study on the Planning Method of Electric Vehicle Charging Station considering the Efficiency of Peak Shaving and Frequency Regulations,Electric vehicle charging station considering,Vehicle dynamics,
107,IEEE International Conference on Industrial Technology (ICIT),2021,"Sensors, Actuators and Micro-Nanotechnology",Sensors,Electronics,
108,IEEE International Conference on Industrial Technology (ICIT),2021,A novel method for in-home Gait Speed estimation in Health Monitoring Using Bluetooth Low Energy,Health monitoring using bluetooth low energy,Measurements,
109,IEEE International Conference on Industrial Technology (ICIT),2021,A ROS Driver for Xsens Wireless Inertial Measurement Unit Systems,Xsens wireless inertial measurement unit systems,Measurements,
110,IEEE International Conference on Industrial Technology (ICIT),2021,Design and Manufacturing of a Wireless Temperature Monitoring System for Gas Insulated Switchgear,Wireless temperature monitoring system,Electronics,
111,IEEE International Conference on Industrial Technology (ICIT),2021,Design and Validation of a Resonant Multi-Axis Force Sensor for Collaborative Robotics,Axis force sensor,Robotics,
112,IEEE International Conference on Industrial Technology (ICIT),2021,"Cloud Computing, Big Data and Software Engineering",Software engineering,Dynamics,
113,IEEE International Conference on Industrial Technology (ICIT),2021,A Feature-Based Machine Learning Approach for Mixed-Criticality Systems,Based machine learning approach,AI,
114,IEEE International Conference on Industrial Technology (ICIT),2021,A Microservice-Based Architecture for Performance and Energy Benchmarking of Docker-Host Linux Distributions on Internet-of-Things Devices,Host linux distributions,IOT & VR/AR,
115,IEEE International Conference on Industrial Technology (ICIT),2021,A Queueing Model for Industrial Public Blockchains and Validation,Industrial public blockchains,Modeling,
116,IEEE International Conference on Industrial Technology (ICIT),2021,Factory data management: Definition and differentiation from manufacturing operations management,Manufacturing operations management,Electronics,
117,IEEE International Conference on Industrial Technology (ICIT),2021,Fault-tolerant Permanent Storage for Container-based Fog Architectures,Tolerant permanent storage,Dynamics,
118,IEEE International Conference on Industrial Technology (ICIT),2021,Implicit Templates for Conformance Units in OPC UA Companion Specifications,Opc ua companion specifications,Dynamics,
119,IEEE International Conference on Industrial Technology (ICIT),2021,Improve Test Quality by Applying a Clustering-based Test Planning Procedure for Customer Experience Vehicle Functions,Customer experience vehicle functions,Vehicle dynamics,
120,IEEE International Conference on Industrial Technology (ICIT),2021,Multi-Access Edge Computing: An Overview and Latency Evaluation,Access edge computing,Electronics,
121,IEEE International Conference on Industrial Technology (ICIT),2021,Prototyping intrusion detection in an industrial cloud-native digital twin,Prototyping intrusion detection,Smart technologies,
122,IEEE International Conference on Industrial Technology (ICIT),2021,Rigid Body Movement Prediction Using Dual Quaternion Recurrent Neural Networks,Rigid body movement prediction using dual quaternion recurrent neural networks,AI,
123,IEEE International Conference on Industrial Technology (ICIT),2021,Transferring a model-based development methodology to the automotive industry,Based development methodology,Modeling,
124,IEEE International Conference on Industrial Technology (ICIT),2021,Electronic Systems on Chip and Embedded Control,Embedded control,Electronics,
125,IEEE International Conference on Industrial Technology (ICIT),2021,An Automated Configuration Framework for TSN Networks,Automated configuration framework,AI,
126,IEEE International Conference on Industrial Technology (ICIT),2021,"Development of an New ASIC based, Multi-channel Data Acquisition and Real-Time Processing System",Time processing system,Electronics,
127,IEEE International Conference on Industrial Technology (ICIT),2021,Lean automated hardware/software integration test strategy for embedded systems,Software integration test strategy,Dynamics,
128,IEEE International Conference on Industrial Technology (ICIT),2021,Multiple PRM-Based Lockstep/Performance Mode Switches for Critical/Non-Critical Real-Time Tasks,Performance mode switches,Numerical analysis,
129,IEEE International Conference on Industrial Technology (ICIT),2021,Reliable Software Design Aided by QEMU Simulation,Reliable software design aided,Modeling,
130,IEEE International Conference on Industrial Technology (ICIT),2021,Simultaneous Multiprocessing on FPGA-CPU Heterogeneous Chips,Cpu heterogeneous chips,Dynamics,
131,IEEE International Conference on Industrial Technology (ICIT),2021,Triton: a Domain Specific Language for Cyber-Physical Systems,Domain specific language,Dynamics,
132,IEEE International Conference on Industrial Technology (ICIT),2021,Versatile SoC architecture for integration of HW accelerators in power electronics applications,Versatile soc architecture,Electronics,
133,IEEE International Conference on Industrial Technology (ICIT),2021,Signal and Image Processing and Computational Intelligence,Image processing,Dynamics,
134,IEEE International Conference on Industrial Technology (ICIT),2021,A Comprehensive Review on Evolutionary Algorithm Solving Multi-Objective Problems,Evolutionary algorithm solving multi,Algorithm,
135,IEEE International Conference on Industrial Technology (ICIT),2021,A New Method for Semi-Supervised Segmentation of Satellite Images,Supervised segmentation,AI,
136,IEEE International Conference on Industrial Technology (ICIT),2021,A novel optimization robust design of artificial neural networks to solve the inverse kinematics of a manipulator of 6 DOF,Novel optimization robust design,AI,
137,IEEE International Conference on Industrial Technology (ICIT),2021,A Robust Passive Target Localization for Substation Inspection of UAV in a GPS-denied Environment,Robust passive target localization,Dynamics,
138,IEEE International Conference on Industrial Technology (ICIT),2021,An On-board Monitoring System for Driving Fatigue and Distraction Detection,Board monitoring system,Electronics,
139,IEEE International Conference on Industrial Technology (ICIT),2021,Comparison of two semantic segmentation databases for smoke detection,Two semantic segmentation databases,Dynamics,
140,IEEE International Conference on Industrial Technology (ICIT),2021,Detection of Defects on Irregular Structured Surfaces by Image Processing Methods for Feature Extraction,Irregular structured surfaces,Electronics,
141,IEEE International Conference on Industrial Technology (ICIT),2021,Development of Methods for Coil-Based Localization by Magnetic Fields of Miniaturized Sensor Platforms in Bioprocesses,Miniaturized sensor platforms,Dynamics,
142,IEEE International Conference on Industrial Technology (ICIT),2021,Driver Attention Assistance by Pedestrian/Cyclist Distance Estimation from a Single RGB Image: A CNN-based Semantic Segmentation Approach,Based semantic segmentation approach,Measurements,
143,IEEE International Conference on Industrial Technology (ICIT),2021,Estimation of Stochastic Time Lags between Data Sources in Distributed Production Facilities Based on Cross-Correlated Signals,Distributed production facilities based,Measurements,
144,IEEE International Conference on Industrial Technology (ICIT),2021,Human Movement Direction Prediction using Virtual Reality and Eye Tracking,Human movement direction prediction using virtual reality,IOT & VR/AR,
145,IEEE International Conference on Industrial Technology (ICIT),2021,Interaction by Hand-Tracking in a Virtual Reality Environment,Virtual reality environment,IOT & VR/AR,
146,IEEE International Conference on Industrial Technology (ICIT),2021,Long Short-Term Memory based RNN for COVID-19 disease prediction,Term memory based rnn,Dynamics,
147,IEEE International Conference on Industrial Technology (ICIT),2021,Low-cost 3D LIDAR-based scanning system for small objects,Cost 3d lidar,Measurements,
148,IEEE International Conference on Industrial Technology (ICIT),2021,Performance Evaluation of Adversarial Learning for Anomaly Detection using Mixture Models,Anomaly detection using mixture models,AI,
149,IEEE International Conference on Industrial Technology (ICIT),2021,Recognition of human activity and the state of an assembly task using vision and inertial sensor fusion methods,Inertial sensor fusion methods,AI,
150,IEEE International Conference on Industrial Technology (ICIT),2021,Recursive Subspace-aided Frequency Estimator Based on the Propagator Method,Aided frequency estimator based,Electronics,
151,IEEE International Conference on Industrial Technology (ICIT),2021,Research on Automatic Recognition Method of Icon Style,Automatic recognition method,AI,
152,IEEE International Conference on Industrial Technology (ICIT),2021,Spatial image segmentation based on Beta-Liouville mixture models and Markov Random Field,Spatial image segmentation based,Modeling,
153,IEEE International Conference on Industrial Technology (ICIT),2021,ToF/Radar early feature-based fusion system for human detection and tracking,Radar early feature,Electronics,
154,IEEE International Conference on Industrial Technology (ICIT),2021,VIO-Aided Structure from Motion Under Challenging Environments,Challenging environments,Robotics,
155,IEEE International Conference on Industrial Technology (ICIT),2021,"Industrial Automation, Communication,Networking and Informatics",Industrial automation,AI,
156,IEEE International Conference on Industrial Technology (ICIT),2021,A Design Methodology of Multi-level Digital Twins,Level digital twins,Smart technologies,
157,IEEE International Conference on Industrial Technology (ICIT),2021,A Design Pattern for Monitoring Adapter Connections in IEC 61499,Monitoring adapter connections,Dynamics,
158,IEEE International Conference on Industrial Technology (ICIT),2021,A Fault Diagnosis Strategy based on Qualitative Trend Analysis Integrating Andrews Plot for Industrial Processes,Qualitative trend analysis integrating andrews plot,Numerical analysis,
159,IEEE International Conference on Industrial Technology (ICIT),2021,A Practical Deep Reinforcement Learning Approach to Semiconductor Equipment Scheduling,Practical deep reinforcement learning approach,AI,
160,IEEE International Conference on Industrial Technology (ICIT),2021,A Stealth Program Injection Attack against S7-300 PLCs,Stealth program injection attack,Electronics,
161,IEEE International Conference on Industrial Technology (ICIT),2021,A System For Drivers’ Cognitive Load Estimation Based On Deep Convolutional Neural Networks and Facial Feature Analysis,Drivers ’ cognitive load estimation based,AI,
162,IEEE International Conference on Industrial Technology (ICIT),2021,Adaptive Boosting Based on Multi-class Neural Networks for IGBT Health Parameter Prediction,Igbt health parameter prediction,AI,
163,IEEE International Conference on Industrial Technology (ICIT),2021,Advanced Grandmaster Selection Method for Converged Wired and Wireless Networks,Advanced grandmaster selection method,AI,
164,IEEE International Conference on Industrial Technology (ICIT),2021,Agent-Based Decentralised Process Planning and Evolutionary Change Propagation,Based decentralised process planning,Dynamics,
165,IEEE International Conference on Industrial Technology (ICIT),2021,An Industrial HMI Temporal Adaptation based on Operator-Machine Interaction Sequence Similarity,Industrial hmi temporal adaptation based,Electronics,
166,IEEE International Conference on Industrial Technology (ICIT),2021,Benefits of Digitalization for Business Processes in Semiconductor Manufacturing,Semiconductor manufacturing,Smart technologies,
167,IEEE International Conference on Industrial Technology (ICIT),2021,Concepts for Retrofitting Industrial Programmable Logic Controllers for Industrie 4.0 Scenarios,Retrofitting industrial programmable logic controllers,Control,
168,IEEE International Conference on Industrial Technology (ICIT),2021,Cooperative Jamming Attack Strategy against Power Balance of Wireless Smart Grid Networks,Wireless smart grid networks,AI,
169,IEEE International Conference on Industrial Technology (ICIT),2021,Curiosity Based RL on Robot Manufacturing Cell,Robot manufacturing cell,Robotics,
170,IEEE International Conference on Industrial Technology (ICIT),2021,Dynamic Adapter Connections for IEC 61499,Dynamic adapter connections,Dynamics,
171,IEEE International Conference on Industrial Technology (ICIT),2021,Dynamically Wiring CPPS Software Architectures,Dynamically wiring cpps software architectures,Dynamics,
172,IEEE International Conference on Industrial Technology (ICIT),2021,Enabling TSN over IEEE 802.11: Low-overhead Time Synchronization for Wi-Fi Clients,Overhead time synchronization,Dynamics,
173,IEEE International Conference on Industrial Technology (ICIT),2021,Evaluation of Industrial Energy Flexibility Potential: A Scoping Review,Industrial energy flexibility potential,Dynamics,
