,Conference,Year,Title,Keywords,Category,Note
96,IEEE International Conference on Robotics and Automation,2019,Manipulation by Feel: Touch-Based Control with Deep Predictive Models,Deep predictive models,AI,
97,IEEE International Conference on Robotics and Automation,2019,3D Printed Soft Pneumatic Actuators with Intent Sensing for Hand Rehabilitative Exoskeletons,3d printed soft pneumatic actuators,Electronics,
98,IEEE International Conference on Robotics and Automation,2019,"Gaze-based, Context-aware Robotic System for Assisted Reaching and Grasping",Aware robotic system,Robotics,
99,IEEE International Conference on Robotics and Automation,2019,Ways to Learn a Therapist’s Patient-specific Intervention: Robotics-vs Telerobotics-mediated Hands-on Teaching,Vs telerobotics,AI,
100,IEEE International Conference on Robotics and Automation,2019,Development of a Novel Force Sensing System to Measure the Ground Reaction Force of Rats with Complete Spinal Cord Injury,Complete spinal cord injury,Measurements,
101,IEEE International Conference on Robotics and Automation,2019,A Four-magnet System for 2D Wireless Open-Loop Control of Microrobots,2d wireless open,Robotics,
102,IEEE International Conference on Robotics and Automation,2019,Nitinol living hinges for millimeter-sized robots and medical devices,Nitinol living hinges,Robotics,
103,IEEE International Conference on Robotics and Automation,2019,Tetherless Mobile Micro-Surgical Scissors Using Magnetic Actuation,Surgical scissors using magnetic actuation,Electronics,
104,IEEE International Conference on Robotics and Automation,2019,A Large-Deflection FBG Bending Sensor for SMA Bending Modules for Steerable Surgical Robots,Deflection fbg bending sensor,Robotics,
105,IEEE International Conference on Robotics and Automation,2019,Towards Learning Abstract Representations for Locomotion Planning in High-dimensional State Spaces,Towards learning abstract representations,AI,
106,IEEE International Conference on Robotics and Automation,2019,Fast Stochastic Functional Path Planning in Occupancy Maps,Fast stochastic functional path planning,Robotics,
107,IEEE International Conference on Robotics and Automation,2019,"A Scalable Framework For Real-Time Multi-Robot, Multi-Human Collision Avoidance",Human collision avoidance,Robotics,
108,IEEE International Conference on Robotics and Automation,2019,Lazy Evaluation of Goal Specifications Guided by Motion Planning,Goal specifications guided,Robotics,
109,IEEE International Conference on Robotics and Automation,2019,Reconfigurable Motion Planning and Control in Obstacle Cluttered Environments under Timed Temporal Tasks,Timed temporal tasks,Robotics,
110,IEEE International Conference on Robotics and Automation,2019,Door opening and traversal with an industrial cartesian impedance controlled mobile robot,Industrial cartesian impedance controlled mobile robot,Robotics,
111,IEEE International Conference on Robotics and Automation,2019,An Algorithm for Odor Source Localization based on Source Term Estimation,Odor source localization based,Algorithm,
112,IEEE International Conference on Robotics and Automation,2019,Neural Network Pile Loading Controller Trained by Demonstration,Neural network pile loading controller trained,AI,
113,IEEE International Conference on Robotics and Automation,2019,Dynamic Manipulation of Gear Ratio and Ride Height for a Novel Compliant Wheel using Pneumatic Actuators,Novel compliant wheel using pneumatic actuators,Electronics,
114,IEEE International Conference on Robotics and Automation,2019,Feasible coordination of multiple homogeneous or heterogeneous mobile vehicles with various constraints,Heterogeneous mobile vehicles,Formulation,
115,IEEE International Conference on Robotics and Automation,2019,Turn-minimizing multirobot coverage,Minimizing multirobot coverage,Robotics,
116,IEEE International Conference on Robotics and Automation,2019,Efficient Kinodynamic Multi-Robot Replanning in Known Workspaces,Efficient kinodynamic multi,Robotics,
117,IEEE International Conference on Robotics and Automation,2019,Cannot avoid penalty? Let’s minimize,Cannot avoid penalty,Dynamics,
118,IEEE International Conference on Robotics and Automation,2019,Mixed-Granularity Human-Swarm Interaction,Swarm interaction,Electronics,
119,IEEE International Conference on Robotics and Automation,2019,Flexible collaborative transportation by a team of rotorcraft,Flexible collaborative transportation,Dynamics,
120,IEEE International Conference on Robotics and Automation,2019,Dynamically-consistent Generalized Hierarchical Control,Consistent generalized hierarchical control,Control,
121,IEEE International Conference on Robotics and Automation,2019,Robotic Joint Control System based on Analogue Spiking Neural Networks and SMA Actuators,Robotic joint control system based,AI,
122,IEEE International Conference on Robotics and Automation,2019,Model Reference Adaptive Control of a Two-Wheeled Mobile Robot,Model reference adaptive control,Robotics,
123,IEEE International Conference on Robotics and Automation,2019,A Robust Tracking Controller for Robot Manipulators: Embedding Internal Model of Disturbances,Robust tracking controller,Robotics,
124,IEEE International Conference on Robotics and Automation,2019,Receding horizon estimation and control with structured noise blocking for mobile robot slip compensation,Mobile robot slip compensation,Robotics,
125,IEEE International Conference on Robotics and Automation,2019,Decoupled Control of Position and / or Force of Tendon Driven Fingers,Tendon driven fingers,Control,
126,IEEE International Conference on Robotics and Automation,2019,Reconfigurable Network for Efficient Inferencing in Autonomous Vehicles,Reconfigurable network,AI,
127,IEEE International Conference on Robotics and Automation,2019,Fast Radar Motion Estimation with a Learnt Focus of Attention using Weak Supervision,Fast radar motion estimation,AI,
128,IEEE International Conference on Robotics and Automation,2019,Learned Map Prediction for Enhanced Mobile Robot Exploration,Enhanced mobile robot exploration,AI,
129,IEEE International Conference on Robotics and Automation,2019,Propagation Networks for Model-Based Control Under Partial Observation,Propagation networks,AI,
130,IEEE International Conference on Robotics and Automation,2019,Interactive Trajectory Prediction for Autonomous Driving via Recurrent Meta Induction Neural Network,Autonomous driving via recurrent meta induction neural network,AI,
131,IEEE International Conference on Robotics and Automation,2019,Studies on Positioning Manipulators Actuated by Solid Media Transmissions,Solid media transmissions,Electronics,
132,IEEE International Conference on Robotics and Automation,2019,Exploiting Bistability for High Force Density Reflexive Gripping,High force density reflexive gripping,Dynamics,
133,IEEE International Conference on Robotics and Automation,2019,Compliant Bistable Gripper for Aerial Perching and Grasping,Compliant bistable gripper,Dynamics,
134,IEEE International Conference on Robotics and Automation,2019,MH-iSAM2: Multi-hypothesis iSAM using Bayes Tree and Hypo-tree,Hypothesis isam using bayes tree,Dynamics,
135,IEEE International Conference on Robotics and Automation,2019,Improving Keypoint Matching Using a Landmark-Based Image Representation,Improving keypoint matching using,Dynamics,
136,IEEE International Conference on Robotics and Automation,2019,Fast and Robust Initialization for Visual-Inertial SLAM,Robust initialization,Dynamics,
137,IEEE International Conference on Robotics and Automation,2019,Accurate Direct Visual-Laser Odometry with Explicit Occlusion Handling and Plane Detection,Explicit occlusion handling,Electronics,
138,IEEE International Conference on Robotics and Automation,2019,Efficient Constellation-Based Map-Merging for Semantic SLAM,Semantic slam,Dynamics,
139,IEEE International Conference on Robotics and Automation,2019,Learning Robust Manipulation Strategies with Multimodal State Transition Models and Recovery Heuristics,Multimodal state transition models,AI,
140,IEEE International Conference on Robotics and Automation,2019,Adaptive Critic Based Optimal Kinematic Control for a Robot Manipulator,Adaptive critic based optimal kinematic control,Robotics,
141,IEEE International Conference on Robotics and Automation,2019,Manipulability Optimization Control of a Serial Redundant Robot for Robot-assisted Minimally Invasive Surgery,Assisted minimally invasive surgery,Robotics,
142,IEEE International Conference on Robotics and Automation,2019,Accounting for Part Pose Estimation Uncertainties during Trajectory Generation for Part Pick-Up Using Mobile Manipulators,Part pose estimation uncertainties,Measurements,
143,IEEE International Conference on Robotics and Automation,2019,Adapting Everyday Manipulation Skills to Varied Scenarios,Adapting everyday manipulation skills,Dynamics,
144,IEEE International Conference on Robotics and Automation,2019,Feedback Control and 3D Motion of Heterogeneous Janus Particles,Heterogeneous janus particles,Robotics,
145,IEEE International Conference on Robotics and Automation,2019,Data-Driven Gait Segmentation for Walking Assistance in a Lower-Limb Assistive Device,Limb assistive device,Dynamics,
146,IEEE International Conference on Robotics and Automation,2019,Closed-loop MPC with Dense Visual SLAM - Stability through Reactive Stepping,Dense visual slam,Electronics,
147,IEEE International Conference on Robotics and Automation,2019,Safe 3D Bipedal Walking through Linear MPC with 3D Capturability,Safe 3d bipedal walking,Dynamics,
148,IEEE International Conference on Robotics and Automation,2019,Feedback motion planning of legged robots by composing orbital Lyapunov functions using rapidly-exploring random trees,Composing orbital lyapunov functions using rapidly,Robotics,
149,IEEE International Conference on Robotics and Automation,2019,Online Walking Pattern Generation for Humanoid Robot with Compliant Motion Control,Online walking pattern generation,Robotics,
150,IEEE International Conference on Robotics and Automation,2019,A Kalman Filter-Based Algorithm for Simultaneous Time Synchronization and Localization in UWB Networks,Simultaneous time synchronization,AI,
151,IEEE International Conference on Robotics and Automation,2019,eRTIS: A Fully Embedded Real Time 3D Imaging Sonar Sensor for Robotic Applications,Fully embedded real time 3d imaging sonar sensor,Robotics,
152,IEEE International Conference on Robotics and Automation,2019,LookUP: Vision-Only Real-Time Precise Underground Localisation for Autonomous Mining Vehicles,Time precise underground localisation,Vehicle dynamics,
153,IEEE International Conference on Robotics and Automation,2019,Analysis of Robust Functions for Registration Algorithms,Robust functions,Algorithm,
154,IEEE International Conference on Robotics and Automation,2019,CoLo: A Performance Evaluation System for Multi-robot Cooperative Localization Algorithms,Robot cooperative localization algorithms,Robotics,
155,IEEE International Conference on Robotics and Automation,2019,A cane-based low cost sensor to implement attention mechanisms in telecare robots,Based low cost sensor,Robotics,
156,IEEE International Conference on Robotics and Automation,2019,A Deployable Soft Robotic Arm with Stiffness Modulation for Assistive Living Applications,Deployable soft robotic arm,Robotics,
157,IEEE International Conference on Robotics and Automation,2019,Development of a Novel Gait Rehabilitation Device with Hip Interaction and a Single DOF Mechanism,Novel gait rehabilitation device,Electronics,
158,IEEE International Conference on Robotics and Automation,2019,Differentially-Clutched Series Elastic Actuator for Robot-Aided Musculoskeletal Rehabilitation,Clutched series elastic actuator,Robotics,
159,IEEE International Conference on Robotics and Automation,2019,A Novel Robotic Suturing System for Flexible Endoscopic Surgery,Novel robotic suturing system,Robotics,
160,IEEE International Conference on Robotics and Automation,2019,A Noninvasive Approach to Recovering the Lost Force Feedback for a Robotic-Assisted Insertable Laparoscopic Surgical Camera,Assisted insertable laparoscopic surgical camera,Robotics,
161,IEEE International Conference on Robotics and Automation,2019,Development of a Multi-level Stiffness Soft Robotic Module with Force Haptic Feedback for Endoscopic Applications,Level stiffness soft robotic module,Robotics,
162,IEEE International Conference on Robotics and Automation,2019,Feasibility Study of Robotic Needles with a Rotational Tip-Joint and Notch Patterns,Rotational tip,Robotics,
163,IEEE International Conference on Robotics and Automation,2019,Autonomous Laparoscopic Robotic Suturing with a Novel Actuated Suturing Tool and 3D Endoscope,Novel actuated suturing tool,Robotics,
164,IEEE International Conference on Robotics and Automation,2019,Active Contraints for Tool-Shaft Collision Avoidance in Minimally Invasive Surgery,Shaft collision avoidance,Vehicle dynamics,
165,IEEE International Conference on Robotics and Automation,2019,Energy Budget Transaction Protocol for Distributed Robotic Systems,Energy budget transaction protocol,Robotics,
166,IEEE International Conference on Robotics and Automation,2019,Tele-Echography using a Two-Layer Teleoperation Algorithm with Energy Scaling,Layer teleoperation algorithm,Algorithm,
167,IEEE International Conference on Robotics and Automation,2019,EMG-Controlled Non-Anthropomorphic Hand Teleoperation Using a Continuous Teleoperation Subspace,Anthropomorphic hand teleoperation using,Electronics,
168,IEEE International Conference on Robotics and Automation,2019,Enhancing the Force Transparency of Time Domain Passivity Approach: Observer-Based Gradient Controller,Time domain passivity approach,Electronics,
169,IEEE International Conference on Robotics and Automation,2019,Motion Scaling Solutions for Improved Performance in High Delay Surgical Teleoperation,High delay surgical teleoperation,Robotics,
170,IEEE International Conference on Robotics and Automation,2019,Robust object grasping in clutter via singulation,Robust object grasping,Dynamics,
171,IEEE International Conference on Robotics and Automation,2019,Towards an Integrated Autonomous Data-Driven Grasping System with a Mobile Manipulator,Integrated autonomous data,Dynamics,
172,IEEE International Conference on Robotics and Automation,2019,Design Principles and Optimization of a Planar Underactuated Hand for Caging Grasps,Planar underactuated hand,Electronics,
173,IEEE International Conference on Robotics and Automation,2019,Mechanical Search: Multi-Step Retrieval of a Target Object Occluded by Clutter,Target object occluded,Dynamics,
174,IEEE International Conference on Robotics and Automation,2019,Transferring Grasp Configurations using Active Learning and Local Replanning,Transferring grasp configurations using active learning,AI,
175,IEEE International Conference on Robotics and Automation,2019,Kinematic Analysis of a 4-DOF Parallel Mechanism with Large Translational and Orientational Workspace,Dof parallel mechanism,Electronics,
176,IEEE International Conference on Robotics and Automation,2019,Kinematically Redundant (6+3)-dof Hybrid Parallel Robot with Large orientational Workspace and Remotely Operated Gripper,3 )- dof hybrid parallel robot,Robotics,
177,IEEE International Conference on Robotics and Automation,2019,Modeling Variable Curvature Parallel Continuum Robots Using Euler Curves,Modeling variable curvature parallel continuum robots using euler curves,Robotics,
178,IEEE International Conference on Robotics and Automation,2019,Variable Damping Control of the Robotic Ankle Joint to Improve Trade-off between Performance and Stability,Variable damping control,Robotics,
179,IEEE International Conference on Robotics and Automation,2019,An Autonomous Exoskeleton for Ankle Plantarflexion Assistance,Ankle plantarflexion assistance,Dynamics,
180,IEEE International Conference on Robotics and Automation,2019,Analytic Collision Risk Calculation for Autonomous Vehicle Navigation,Analytic collision risk calculation,Vehicle dynamics,
181,IEEE International Conference on Robotics and Automation,2019,A new approach to local navigation for autonomous driving vehicles based on the curvature velocity method,Autonomous driving vehicles based,Vehicle dynamics,
182,IEEE International Conference on Robotics and Automation,2019,Goal-Driven Navigation for Non-holonomic Multi-Robot System by Learning Collision,Robot system,AI,
183,IEEE International Conference on Robotics and Automation,2019,Efficient Exact Collision Detection between Ellipsoids and Superquadrics via Closed-form Minkowski Sums,Efficient exact collision detection,Electronics,
184,IEEE International Conference on Robotics and Automation,2019,Positioning Uncertainty Reduction of Magnetically Guided Actuation on Planar Surfaces,Positioning uncertainty reduction,Uncertainty quantification,
185,IEEE International Conference on Robotics and Automation,2019,Robot Localization Based on Aerial Images for Precision Agriculture Tasks in Crop Fields,Robot localization based,Robotics,
186,IEEE International Conference on Robotics and Automation,2019,Visual Appearance Analysis of Forest Scenes for Monocular SLAM,Visual appearance analysis,Numerical analysis,
187,IEEE International Conference on Robotics and Automation,2019,An Approach for Semantic Segmentation of Tree-like Vegetation,Semantic segmentation,Electronics,
188,IEEE International Conference on Robotics and Automation,2019,Thermal Image Based Navigation System for Skid-Steering Mobile Robots in Sugarcane Crops,Thermal image based navigation system,Robotics,
