,Conference,Year,Title,Keywords,Category,Note
48,IEEE International Conference on Robotics and Automation,2020,Learning Generalizable Locomotion Skills with Hierarchical Reinforcement Learning,Learning generalizable locomotion skills,AI,
49,IEEE International Conference on Robotics and Automation,2020,"SoRX: A Soft Pneumatic Hexapedal Robot to Traverse Rough, Steep, and Unstable Terrain",Soft pneumatic hexapedal robot,Robotics,
50,IEEE International Conference on Robotics and Automation,2020,UBAT: On Jointly Optimizing UAV Trajectories and Placement of Battery Swap Stations,Jointly optimizing uav trajectories,Electronics,
51,IEEE International Conference on Robotics and Automation,2020,Efficient Multi-Agent Trajectory Planning with Feasibility Guarantee using Relative Bernstein Polynomial,Feasibility guarantee using relative bernstein polynomial,Dynamics,
52,IEEE International Conference on Robotics and Automation,2020,Optimal Sequential Task Assignment and Path Finding for Multi-Agent Robotic Assembly Planning,Optimal sequential task assignment,Robotics,
53,IEEE International Conference on Robotics and Automation,2020,Cooperative Multi-Robot Navigation in Dynamic Environment with Deep Reinforcement Learning,Deep reinforcement learning,AI,
54,IEEE International Conference on Robotics and Automation,2020,"Adaptive Directional Path Planner for Real-Time, Energy-Efficient, Robust Navigation of Mobile Robots",Adaptive directional path planner,Robotics,
55,IEEE International Conference on Robotics and Automation,2020,Exploiting sparsity in robot trajectory optimization with direct collocation and geometric algorithms,Robot trajectory optimization,Robotics,
56,IEEE International Conference on Robotics and Automation,2020,Bi-Convex Approximation of Non-Holonomic Trajectory Optimization,Holonomic trajectory optimization,Optimization,
57,IEEE International Conference on Robotics and Automation,2020,"Fast, Versatile, and Open-loop Stable Running Behaviors with Proprioceptive-only Sensing using Model-based Optimization",Loop stable running behaviors,Optimization,
58,IEEE International Conference on Robotics and Automation,2020,Wasserstein Distributionally Robust Motion Planning and Control with Safety Constraints Using Conditional Value-at-Risk,Wasserstein distributionally robust motion planning,Formulation,
59,IEEE International Conference on Robotics and Automation,2020,Grasping Fragile Objects Using A Stress-Minimization Metric,Grasping fragile objects using,Dynamics,
60,IEEE International Conference on Robotics and Automation,2020,Grasp Control for Enhancing Dexterity of Parallel Grippers,Parallel grippers,Control,
61,IEEE International Conference on Robotics and Automation,2020,Theoretical Derivation and Realization of Adaptive Grasping Based on Rotational Incipient Slip Detection,Rotational incipient slip detection,Dynamics,
62,IEEE International Conference on Robotics and Automation,2020,Grasp State Assessment of Deformable Objects Using Visual-Tactile Fusion Perception,Deformable objects using visual,Electronics,
63,IEEE International Conference on Robotics and Automation,2020,Beyond Top-Grasps Through Scene Completion,Scene completion,Dynamics,
64,IEEE International Conference on Robotics and Automation,2020,Dex-Net AR: Distributed Deep Grasp Planning Using a Commodity Cellphone and Augmented Reality App,Distributed deep grasp planning using,AI,
65,IEEE International Conference on Robotics and Automation,2020,OmniSLAM: Omnidirectional Localization and Dense Mapping for Wide-baseline Multi-camera Systems,Omnidirectional localization,Dynamics,
66,IEEE International Conference on Robotics and Automation,2020,What’s in my Room? Object Recognition on Indoor Panoramic Images,Indoor panoramic images,AI,
67,IEEE International Conference on Robotics and Automation,2020,FisheyeDistanceNet: Self-Supervised Scale-Aware Distance Estimation using Monocular Fisheye Camera for Autonomous Driving,Aware distance estimation using monocular fisheye camera,AI,
68,IEEE International Conference on Robotics and Automation,2020,360SD-Net: 360° Stereo Depth Estimation with Learnable Cost Volume,360 ° stereo depth estimation,AI,
69,IEEE International Conference on Robotics and Automation,2020,Omnidirectional Depth Extension Networks,Omnidirectional depth extension networks,AI,
70,IEEE International Conference on Robotics and Automation,2020,3D Orientation Estimation and Vanishing Point Extraction from Single Panoramas Using Convolutional Neural Network,Single panoramas using convolutional neural network,AI,
71,IEEE International Conference on Robotics and Automation,2020,Curvature sensing with a spherical tactile sensor using the color-interference of a marker array,Spherical tactile sensor using,Electronics,
72,IEEE International Conference on Robotics and Automation,2020,Center-of-Mass-based Robust Grasp Planning for Unknown Objects Using Tactile-Visual Sensors,Unknown objects using tactile,Electronics,
73,IEEE International Conference on Robotics and Automation,2020,OmniTact: A Multi-Directional High-Resolution Touch Sensor,Resolution touch sensor,Electronics,
74,IEEE International Conference on Robotics and Automation,2020,Highly sensitive bio-inspired sensor for fine surface exploration and characterization,Highly sensitive bio,Electronics,
75,IEEE International Conference on Robotics and Automation,2020,Implementing Tactile and Proximity Sensing for Crack Detection,Proximity sensing,Electronics,
76,IEEE International Conference on Robotics and Automation,2020,Novel Proximity Sensor for Realizing Tactile Sense in Suction Cups,Realizing tactile sense,Electronics,
77,IEEE International Conference on Robotics and Automation,2020,"Constrained Filtering-based Fusion of Images, Events, and Inertial Measurements for Pose Estimation",Pose estimation,Vehicle dynamics,
78,IEEE International Conference on Robotics and Automation,2020,Schmidt-EKF-based Visual-Inertial Moving Object Tracking,Inertial moving object tracking,Electronics,
79,IEEE International Conference on Robotics and Automation,2020,Learning View and Target Invariant Visual Servoing for Navigation,Target invariant visual servoing,AI,
80,IEEE International Conference on Robotics and Automation,2020,Tightly-Coupled Single-Anchor Ultra-wideband-Aided Monocular Visual Odometry System,Aided monocular visual odometry system,Dynamics,
81,IEEE International Conference on Robotics and Automation,2020,Scaling Local Control to Large-Scale Topological Navigation,Scaling local control,Control,
82,IEEE International Conference on Robotics and Automation,2020,Zero-shot Imitation Learning from Demonstrations for Legged Robot Visual Navigation,Legged robot visual navigation,AI,
83,IEEE International Conference on Robotics and Automation,2020,Pressure-Driven Manipulator with Variable Stiffness Structure,Variable stiffness structure,Dynamics,
84,IEEE International Conference on Robotics and Automation,2020,Human Interface for Teleoperated Object Manipulation with a Soft Growing Robot,Teleoperated object manipulation,Robotics,
85,IEEE International Conference on Robotics and Automation,2020,Modulating hip stiffness with a robotic exoskeleton immediately changes gait,Robotic exoskeleton immediately changes gait,Robotics,
86,IEEE International Conference on Robotics and Automation,2020,Swing-Assist for Enhancing Stair Ambulation in a Primarily-Passive Knee Prosthesis,Passive knee prosthesis,Dynamics,
87,IEEE International Conference on Robotics and Automation,2020,Proof-of-concept of a Pneumatic Ankle Foot Orthosis Powered by a Custom Compressor for Drop Foot Correction,Pneumatic ankle foot orthosis powered,Dynamics,
88,IEEE International Conference on Robotics and Automation,2020,Knowledge-Guided Reinforcement Learning Control for Robotic Lower Limb Prosthesis,Robotic lower limb prosthesis,AI,
89,IEEE International Conference on Robotics and Automation,2020,Development of a Twisted String Actuator-based Exoskeleton for Hip Joint Assistance in Lifting Tasks,Twisted string actuator,Electronics,
90,IEEE International Conference on Robotics and Automation,2020,A Novel Portable Lower Limb Exoskeleton for Gravity Compensation during Walking,Novel portable lower limb exoskeleton,Dynamics,
91,IEEE International Conference on Robotics and Automation,2020,"Steerable Burrowing Robot: Design, Modeling and Experiments",Steerable burrowing robot,Robotics,
92,IEEE International Conference on Robotics and Automation,2020,High Force Density Gripping with UV Activation and Sacrificial Adhesion,High force density gripping,Electronics,
93,IEEE International Conference on Robotics and Automation,2020,Stiffness optimization of a cable driven parallel robot for additive manufacturing,Cable driven parallel robot,Robotics,
94,IEEE International Conference on Robotics and Automation,2020,"CAMI - Analysis, Design and Realization of a Force-Compliant Variable Cam System",Compliant variable cam system,Numerical analysis,
95,IEEE International Conference on Robotics and Automation,2020,Using Manipulation to Enable Adaptive Ground Mobility,Enable adaptive ground mobility,Dynamics,
96,IEEE International Conference on Robotics and Automation,2020,"SNIAE-SSE Deformation Mechanism Enabled Scalable Multicopter: Design, Modeling and Flight Performance Validation",Sse deformation mechanism enabled scalable multicopter,Modeling,
97,IEEE International Conference on Robotics and Automation,2020,Cooperative Autonomy and Data Fusion for Underwater Surveillance With Networked AUVs,Underwater surveillance,AI,
98,IEEE International Conference on Robotics and Automation,2020,Bidirectional Resonant Propulsion and Localization for AUVs,Bidirectional resonant propulsion,Dynamics,
99,IEEE International Conference on Robotics and Automation,2020,Hierarchical Planning in Time-Dependent Flow Fields for Marine Robots,Dependent flow fields,Robotics,
100,IEEE International Conference on Robotics and Automation,2020,Navigation in the Presence of Obstacles for an Agile Autonomous Underwater Vehicle,Agile autonomous underwater vehicle,Vehicle dynamics,
101,IEEE International Conference on Robotics and Automation,2020,Underwater Image Super-Resolution using Deep Residual Multipliers,Resolution using deep residual multipliers,AI,
102,IEEE International Conference on Robotics and Automation,2020,Nonlinear Synchronization Control for Short-Range Mobile Sensors Drifting in Geophysical Flows,Range mobile sensors drifting,Control,
103,IEEE International Conference on Robotics and Automation,2020,Energy-based Safety in Series Elastic Actuation,Series elastic actuation,Electronics,
104,IEEE International Conference on Robotics and Automation,2020,Safe high impedance control of a series-elastic actuator with a disturbance observer,Safe high impedance control,Electronics,
105,IEEE International Conference on Robotics and Automation,2020,Variable Stiffness Springs for Energy Storage Applications,Variable stiffness springs,Dynamics,
106,IEEE International Conference on Robotics and Automation,2020,Parallel-motion Thick Origami Structure for Robotic Design,Motion thick origami structure,Robotics,
107,IEEE International Conference on Robotics and Automation,2020,Real-time Simulation of Non-Deformable Continuous Tracks with Explicit Consideration of Friction and Grouser Geometry,Deformable continuous tracks,Electronics,
108,IEEE International Conference on Robotics and Automation,2020,Test Your SLAM! The SubT-Tunnel dataset and metric for mapping,Tunnel dataset,Dynamics,
109,IEEE International Conference on Robotics and Automation,2020,Uncertainty Measured Markov Decision Process in Dynamic Environments,Uncertainty measured markov decision process,Measurements,
110,IEEE International Conference on Robotics and Automation,2020,Natural Scene Facial Expression Recognition with Dimension Reduction Network,Natural scene facial expression recognition,AI,
111,IEEE International Conference on Robotics and Automation,2020,Hand Pose Estimation for Hand-Object Interaction Cases using Augmented Autoencoder,Object interaction cases using augmented autoencoder,Measurements,
112,IEEE International Conference on Robotics and Automation,2020,Accurate detection and 3D localization of humans using a novel YOLO-based RGB-D fusion approach and synthetic training data,Synthetic training data,Vehicle dynamics,
113,IEEE International Conference on Robotics and Automation,2020,Wide-range Load Sensor Using Vacuum Sealed Quartz Crystal Resonator for Simultaneous Biosignals Measurement on Bed,Range load sensor using vacuum sealed quartz crystal resonator,Measurements,
114,IEEE International Conference on Robotics and Automation,2020,Joint Pedestrian Detection and Risk-level Prediction with Motion-Representation-by-Detection,Joint pedestrian detection,Robotics,
115,IEEE International Conference on Robotics and Automation,2020,Long-term Place Recognition through Worst-case Graph Matching to Integrate Landmark Appearances and Spatial Relationships,Term place recognition,AI,
116,IEEE International Conference on Robotics and Automation,2020,Linear RGB-D SLAM for Atlanta World,Linear rgb,Dynamics,
117,IEEE International Conference on Robotics and Automation,2020,Stereo Visual Inertial Odometry with Online Baseline Calibration,Stereo visual inertial odometry,Dynamics,
118,IEEE International Conference on Robotics and Automation,2020,Lidar-Monocular Visual Odometry using Point and Line Features,Monocular visual odometry using point,Measurements,
119,IEEE International Conference on Robotics and Automation,2020,Probabilistic Data Association via Mixture Models for Robust Semantic SLAM,Probabilistic data association via mixture models,Uncertainty quantification,
120,IEEE International Conference on Robotics and Automation,2020,Closed-Loop Benchmarking of Stereo Visual-Inertial SLAM Systems: Understanding the Impact of Drift and Latency on Tracking Accuracy,Inertial slam systems,Electronics,
121,IEEE International Conference on Robotics and Automation,2020,PointAtrousGraph: Deep Hierarchical Encoder-Decoder with Point Atrous Convolution for Unorganized 3D Points,Unorganized 3d points,AI,
122,IEEE International Conference on Robotics and Automation,2020,Learning error models for graph SLAM,Learning error models,AI,
123,IEEE International Conference on Robotics and Automation,2020,SMArT: Training Shallow Memory-aware Transformers for Robotic Explainability,Training shallow memory,Smart technologies,
124,IEEE International Conference on Robotics and Automation,2020,A 3D-Deep-Learning-based Augmented Reality Calibration Method for Robotic Environments using Depth Sensor Data,Robotic environments using depth sensor data,AI,
125,IEEE International Conference on Robotics and Automation,2020,Adversarial Feature Training for Generalizable Robotic Visuomotor Control,Generalizable robotic visuomotor control,Vehicle dynamics,
126,IEEE International Conference on Robotics and Automation,2020,Efficient Bimanual Manipulation Using Learned Task Schemas,Efficient bimanual manipulation using learned task schemas,AI,
127,IEEE International Conference on Robotics and Automation,2020,Real-Time UAV Path Planning for Autonomous Urban Scene Reconstruction,Time uav path planning,Robotics,
128,IEEE International Conference on Robotics and Automation,2020,A Fast Marching Gradient Sampling Strategy for Motion Planning using an Informed Certificate Set,Fast marching gradient sampling strategy,Robotics,
129,IEEE International Conference on Robotics and Automation,2020,Privacy-Aware UAV Flights through Self-Configuring Motion Planning,Configuring motion planning,Robotics,
130,IEEE International Conference on Robotics and Automation,2020,Improved C-Space Exploration and Path Planning for Robotic Manipulators Using Distance Information,Robotic manipulators using distance information,Robotics,
131,IEEE International Conference on Robotics and Automation,2020,Tuning-Free Contact-Implicit Trajectory Optimization,Implicit trajectory optimization,Electronics,
132,IEEE International Conference on Robotics and Automation,2020,Robust Real-time UAV Replanning Using Guided Gradient-based Optimization and Topological Paths,Time uav replanning using guided gradient,Robotics,
133,IEEE International Conference on Robotics and Automation,2020,Learning-based Path Planning for Autonomous Exploration of Subterranean Environments,Based path planning,AI,
134,IEEE International Conference on Robotics and Automation,2020,Visual-Inertial Telepresence for Aerial Manipulation,Inertial telepresence,Dynamics,
135,IEEE International Conference on Robotics and Automation,2020,Distributed Rotor-Based Vibration Suppression for Flexible Object Transport and Manipulation,Flexible object transport,Dynamics,
136,IEEE International Conference on Robotics and Automation,2020,Aerial Manipulation using Model Predictive Control for Opening a Hinged Door,Aerial manipulation using model predictive control,Control,
137,IEEE International Conference on Robotics and Automation,2020,Integrated Motion Planner for Real-time Aerial Videography with a Drone in a Dense Environment,Time aerial videography,Robotics,
138,IEEE International Conference on Robotics and Automation,2020,FG-GMM-based Interactive Behavior Estimation for Autonomous Driving Vehicles in Ramp Merging Control,Based interactive behavior estimation,Vehicle dynamics,
139,IEEE International Conference on Robotics and Automation,2020,Cooperative Perception and Localization for Cooperative Driving,Cooperative perception,Dynamics,
140,IEEE International Conference on Robotics and Automation,2020,Learning to Drive Off Road on Smooth Terrain in Unstructured Environments Using an On-Board Camera and Sparse Aerial Images,Unstructured environments using,AI,
141,IEEE International Conference on Robotics and Automation,2020,RoadTrack: Realtime Tracking of Road Agents in Dense and Heterogeneous Environments,Road agents,Electronics,
142,IEEE International Conference on Robotics and Automation,2020,Association-Free Multilateration Based on Times of Arrival,Free multilateration based,Dynamics,
143,IEEE International Conference on Robotics and Automation,2020,Adversarial Feature Disentanglement for Place Recognition Across Changing Appearance,Place recognition across changing appearance,AI,
144,IEEE International Conference on Robotics and Automation,2020,A Fast and Accurate Solution for Pose Estimation from 3D Correspondences,Pose estimation,Measurements,
145,IEEE International Conference on Robotics and Automation,2020,Ground Texture Based Localization Using Compact Binary Descriptors,Ground texture based localization using compact binary descriptors,Electronics,
146,IEEE International Conference on Robotics and Automation,2020,Reliable Data Association for Feature-Based Vehicle Localization using Geometric Hashing Methods,Based vehicle localization using geometric hashing methods,Vehicle dynamics,
147,IEEE International Conference on Robotics and Automation,2020,Context-Aware Task Execution Using Apprenticeship Learning,Aware task execution using apprenticeship learning,AI,
148,IEEE International Conference on Robotics and Automation,2020,Hierarchical Interest-Driven Goal Babbling for Efficient Bootstrapping of Sensorimotor skills,Driven goal babbling,Dynamics,
149,IEEE International Conference on Robotics and Automation,2020,Robot-Supervised Learning for Object Segmentation,Supervised learning,AI,
150,IEEE International Conference on Robotics and Automation,2020,Gradient and Log-based Active Learning for Semantic Segmentation of Crop and Weed for Agricultural Robots,Based active learning,AI,
151,IEEE International Conference on Robotics and Automation,2020,Learning How to Walk: Warm-starting Optimal Control Solver with Memory of Motion,Starting optimal control solver,AI,
152,IEEE International Conference on Robotics and Automation,2020,Feedback Linearization for Uncertain Systems via Reinforcement Learning,Uncertain systems via reinforcement learning,AI,
153,IEEE International Conference on Robotics and Automation,2020,Multi-Task Recurrent Neural Network for Surgical Gesture Recognition and Progress Prediction,Task recurrent neural network,AI,
154,IEEE International Conference on Robotics and Automation,2020,Neural Network based Inverse Dynamics Identification and External Force Estimation on the da Vinci Research Kit,Neural network based inverse dynamics identification,AI,
155,IEEE International Conference on Robotics and Automation,2020,Reliable Trajectories for Dynamic Quadrupeds using Analytical Costs and Learned Initializations,Dynamic quadrupeds using analytical costs,AI,
156,IEEE International Conference on Robotics and Automation,2020,On the Hardware Feasibility of Nonlinear Trajectory Optimization for Legged Locomotion based on a Simplified Dynamics,Nonlinear trajectory optimization,Robotics,
157,IEEE International Conference on Robotics and Automation,2020,Agile Legged-Wheeled Reconfigurable Navigation Planner Applied on the CENTAURO Robot,Wheeled reconfigurable navigation planner applied,Robotics,
158,IEEE International Conference on Robotics and Automation,2020,Bounded haptic teleoperation of a quadruped robot’s foot posture for sensing and manipulation,Quadruped robot ’,Robotics,
159,IEEE International Conference on Robotics and Automation,2020,Pinbot: A Walking Robot with Locking Pin Arrays for Passive Adaptability to Rough Terrains,Locking pin arrays,Robotics,
160,IEEE International Conference on Robotics and Automation,2020,Planning for the Unexpected: Explicitly Optimizing Motions for Ground Uncertainty in Running,Explicitly optimizing motions,Robotics,
161,IEEE International Conference on Robotics and Automation,2020,One-Shot Multi-Path Planning for Robotic Applications Using Fully Convolutional Networks,Robotic applications using fully convolutional networks,AI,
162,IEEE International Conference on Robotics and Automation,2020,Efficient Iterative Linear-Quadratic Approximations for Nonlinear Multi-Player General-Sum Differential Games,Sum differential games,Dynamics,
163,IEEE International Conference on Robotics and Automation,2020,Path-Following Model Predictive Control of Ballbots,Following model predictive control,Robotics,
164,IEEE International Conference on Robotics and Automation,2020,Underactuated Waypoint Trajectory Optimization for Light Painting Photography,Underactuated waypoint trajectory optimization,Electronics,
165,IEEE International Conference on Robotics and Automation,2020,Whole-Body Walking Generation using Contact Parametrization: A Non-Linear Trajectory Optimization Approach,Body walking generation using contact parametrization,Electronics,
166,IEEE International Conference on Robotics and Automation,2020,Controlling Fast Height Variation of an Actively Articulated Wheeled Humanoid Robot Using Center of Mass Trajectory,Actively articulated wheeled humanoid robot using center,Robotics,
167,IEEE International Conference on Robotics and Automation,2020,Contact-Aware Controller Design for Complementarity Systems,Aware controller design,Electronics,
168,IEEE International Conference on Robotics and Automation,2020,Learning to Generate 6-DoF Grasp Poses with Reachability Awareness,Dof grasp poses,AI,
169,IEEE International Conference on Robotics and Automation,2020,Enhancing Grasp Pose Computation in Gripper Workspace Spheres,Enhancing grasp pose computation,Electronics,
170,IEEE International Conference on Robotics and Automation,2020,Minimal Work: A Grasp Quality Metric for Deformable Hollow Objects,Grasp quality metric,Dynamics,
171,IEEE International Conference on Robotics and Automation,2020,Hierarchical 6-DoF Grasping with Approaching Direction Selection,Approaching direction selection,Electronics,
172,IEEE International Conference on Robotics and Automation,2020,Geometric Characterization of Two-Finger Basket Grasps of 2-D Objects: Contact Space Formulation,Finger basket grasps,Formulation,
173,IEEE International Conference on Robotics and Automation,2020,Robust Sound Source Localization considering Similarity of Back-Propagation Signals,Robust sound source localization considering similarity,Electronics,
174,IEEE International Conference on Robotics and Automation,2020,BatVision: Learning to See 3D Spatial Layout with Two Ears,See 3d spatial layout,AI,
175,IEEE International Conference on Robotics and Automation,2020,Self-Supervised Learning for Alignment of Objects and Sound,Supervised learning,AI,
176,IEEE International Conference on Robotics and Automation,2020,The OmniScape Dataset,Omniscape dataset,Dynamics,
177,IEEE International Conference on Robotics and Automation,2020,"An ERT-based Robotic Skin with Sparsely Distributed Electrodes: Structure, Fabrication, and DNN-based Signal Processing",Sparsely distributed electrodes,Robotics,
178,IEEE International Conference on Robotics and Automation,2020,FBG-Based Triaxial Force Sensor Integrated with an Eccentrically Configured Imaging Probe for Endoluminal Optical Biopsy,Based triaxial force sensor integrated,Dynamics,
179,IEEE International Conference on Robotics and Automation,2020,Calibrating a Soft ERT-Based Tactile Sensor with a Multiphysics Model and Sim-to-real Transfer Learning,Real transfer learning,AI,
180,IEEE International Conference on Robotics and Automation,2020,Sim-to-Real Transfer for Optical Tactile Sensing,Optical tactile sensing,Electronics,
181,IEEE International Conference on Robotics and Automation,2020,Semi-Empirical Simulation of Learned Force Response Models for Heterogeneous Elastic Objects,Learned force response models,AI,
182,IEEE International Conference on Robotics and Automation,2020,Low-Cost Fiducial-based 6-Axis Force-Torque Sensor,Torque sensor,Dynamics,
183,IEEE International Conference on Robotics and Automation,2020,Reliable frame-to-frame motion estimation for vehicle-mounted surround-view camera systems,View camera systems,Vehicle dynamics,
184,IEEE International Conference on Robotics and Automation,2020,Enabling Topological Planning with Monocular Vision,Enabling topological planning,Dynamics,
185,IEEE International Conference on Robotics and Automation,2020,DeepMEL: Compiling Visual Multi-Experience Localization into a Deep Neural Network,Deep neural network,AI,
186,IEEE International Conference on Robotics and Automation,2020,SnapNav: Learning Mapless Visual Navigation with Sparse Directional Guidance and Visual Reference,Learning mapless visual navigation,AI,
187,IEEE International Conference on Robotics and Automation,2020,Kimera: an Open-Source Library for Real-Time Metric-Semantic Localization and Mapping,Time metric,Numerical analysis,
188,IEEE International Conference on Robotics and Automation,2020,CityLearn: Diverse Real-World Environments for Sample-Efficient Navigation Policy Learning,Efficient navigation policy learning,AI,
